Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150),SX(113),SX(114),SX(156),C2H4X(145),C2H4O(72),CCO(143),SX(136),SX(115)
7.26276230164417e-10,0.002217192533333333,0.2,0.0,0.00535838722766952,0.19992770173682364,0.19911345973747951,0.19999996316077173,0.19986436444574132,1.9489579580842904e-22,3.870965260167924e-17,-1.4603047151418842e-21,-4.0494056481600317e-29,0.00014459898681760337,2.367745136759174e-14,3.629312619525764e-14,0.00013563430929847955,0.0008865389890068332,3.8083333923649964e-08,2.861377806882272e-11,1.2379359155040548e-13,6.698051052596596e-13,6.498712120042136e-22,1.6242982872453862e-17,-1.1923561723018945e-21,5.114795322848567e-27,5.822530620975638e-21,7.681482626619034e-22,9.450509411952835e-16,2.5675134829927105e-20,2.4000863106734765e-22,1.2388685363047021e-19,8.675593041642432e-22,-1.0458365621228147e-20,-2.293641916625829e-23,-7.287195137990943e-26,1.6503634992533993e-24,1.8136791415578466e-25,-1.0427681546823986e-19,1.1639294004762092e-25,3.6757278901642115e-29,1.3649430256531133e-27,-1.7263364143441281e-25,3.6414238319435717e-28,-8.790842613014033e-24,-4.940248904668254e-28,2.629819325912242e-31,6.935714811439949e-32
7.275143472556689e-10,0.002217192533333333,0.2,0.0,0.005357055692623725,0.19992771146238222,0.1991120747950023,0.19999996317422608,0.1998643983925104,1.9565213581597612e-22,3.8854965164852286e-17,-1.4328381256495483e-21,-3.9873454768476106e-29,0.0001445795436221614,2.3628721893282893e-14,3.6402146252923523e-14,0.0001356003585167133,0.0008879239273689239,3.807389135104748e-08,2.8716371735610227e-11,1.237768762948432e-13,6.706074404373028e-13,6.55072629883094e-22,1.647359115844904e-17,-5.203745311135107e-21,5.1867644130461e-27,5.868681942673284e-21,7.764092490065436e-22,9.48965795695423e-16,3.045089721538163e-20,2.4940976943590107e-22,1.2498796530958746e-19,-1.105812269553336e-23,-1.0685715636381553e-20,-2.3144433425800278e-23,-7.784222650558792e-26,1.6520413068785722e-24,1.8268525765893494e-25,-1.0658029304818627e-19,9.350331987318335e-26,-1.789545658099612e-30,-1.3045523572273486e-29,-1.6578721246780084e-25,4.625014679004449e-28,-8.977541687827257e-24,-5.101450391949916e-28,2.6854680799424406e-31,3.8708145458766444e-32
7.287524643469209e-10,0.002217192533333333,0.2,0.0,0.005355724628241986,0.19992772124746164,0.19911069021781763,0.19999996318768323,0.19986443232561252,1.9641002824766146e-22,3.900047898646529e-17,-1.4201255426303976e-21,-3.9553508453431805e-29,0.00014455998139723157,2.3580169131631865e-14,3.65112806160556e-14,0.00013556642139582302,0.0008893085004320567,3.806445213776992e-08,2.8819118188267417e-11,1.237600770389534e-13,6.714096012824094e-13,6.326842302086711e-22,1.670436471696736e-17,2.7765075712467906e-20,5.259062952009384e-27,5.915015680397045e-21,7.847460457065672e-22,9.528869318422947e-16,3.253339344844727e-20,2.5315356616668873e-22,1.2609730414907672e-19,-1.115473677858053e-22,-1.0800433008080267e-20,-2.3378862043655397e-23,-7.627232142996035e-26,1.6554283756560234e-24,1.8401494225049238e-25,-1.0773651976268389e-19,7.58361216119699e-26,3.031817063917056e-30,-2.0730692325413753e-28,-1.5521074470007125e-25,2.45235255886441e-28,-9.071809236590918e-24,-5.199448861381232e-28,2.598045553426904e-31,2.4985212536987745e-32
7.299905814381728e-10,0.002217192533333333,0.2,0.0,0.0053543940333579685,0.1999277310915261,0.1991093060057936,0.1999999632011432,0.19986446624508494,1.9717295248309133e-22,3.914613086949325e-17,-1.4164405836008777e-21,-3.952173983935448e-29,0.0001445403012145229,2.353180943576541e-14,3.662052911632667e-14,0.00013553249789842242,0.000890692708328278,3.805501627531024e-08,2.892201775675396e-11,1.2374315162874971e-13,6.722115877517314e-13,6.489478100709099e-22,1.6765013394201357e-17,9.657031684497926e-21,5.277457887109631e-27,5.961874042171921e-21,7.931592494415353e-22,9.568350864013985e-16,3.2478950542170196e-20,2.491827981764658e-22,1.2721492223000714e-19,8.624111024159026e-23,-1.0806664594070838e-20,-2.363421018609495e-23,-7.349085574248485e-26,1.6602053061386726e-24,1.853476901348952e-25,-1.0778822767137629e-19,6.279704998126138e-26,5.907056804340094e-30,1.2586049468185505e-28,-1.5753332952532847e-25,-1.023443636940694e-29,-9.077079954642574e-24,-5.234877176415046e-28,2.4736169845781077e-31,2.188581556046878e-32
7.312286985294247e-10,0.002217192533333333,0.2,0.0,0.005353063906814509,0.19992774099404412,0.19910792215879844,0.199999963214606,0.199864500150965,1.9793924994628463e-22,3.929198471382853e-17,-1.4158346948480143e-21,-3.9590668803941807e-29,0.00014452050413669623,2.3483611914360813e-14,3.672989158503488e-14,0.00013549858798728742,0.0008920765511893264,3.804558375516558e-08,2.9025069962332805e-11,1.2372612128614108e-13,6.730133999920689e-13,6.732220791930333e-22,1.679410977185745e-17,-2.029715791455476e-20,5.285796052911512e-27,6.009103570712226e-21,8.016494622043969e-22,9.608004612160905e-16,3.2145561922879777e-20,2.4301614312186777e-22,1.2834087019696036e-19,-2.6311436144947418e-23,-1.0779750868482067e-20,-2.3894602481812497e-23,-7.251815182626322e-26,1.665275120140657e-24,1.8668232254522479e-25,-1.075028345564496e-19,5.20331060980629e-26,-7.106042498254406e-30,-1.8510049813958246e-29,-1.6136524416340887e-25,-1.0684356633194757e-28,-9.055189335558128e-24,-5.250743557837132e-28,2.4018738689391503e-31,2.1452728463619864e-32
7.324668156206767e-10,0.002217192533333333,0.2,0.0,0.0053517342474635465,0.19992775095448898,0.19910653867670072,0.1999999632280716,0.19986453404328963,1.9870744053228287e-22,3.943810832130367e-17,-1.4181367891053962e-21,-3.964937094420937e-29,0.00014450059121741976,2.34355693628948e-14,3.683936785363265e-14,0.00013546469162535748,0.0008934600291466333,3.8036154568886134e-08,2.912827440619165e-11,1.2370902038959112e-13,6.738150380092881e-13,6.545664510202352e-22,1.6858328980206875e-17,6.996486994796641e-21,5.3055113060751826e-27,6.056429334609977e-21,8.102172891043662e-22,9.64774259854582e-16,3.185239657512751e-20,2.376354043114756e-22,1.29475200642186e-19,-1.0459678296835042e-22,-1.0757552080378759e-20,-2.415267601768042e-23,-7.301412199903103e-26,1.670122671254363e-24,1.8802160737402187e-25,-1.0726547576490571e-19,4.2312452931244656e-26,-1.8728068302415426e-30,-1.7564228786114882e-28,-1.5888171350618902e-25,-7.730659876864572e-29,-9.037183238057262e-24,-5.268899889152864e-28,2.3682912453341097e-31,2.008655632091767e-32
7.337049327119286e-10,0.002217192533333333,0.2,0.0,0.005350405054166072,0.19992776097233828,0.19910515555936933,0.19999996324154007,0.19986456792209586,1.994787282073845e-22,3.9584452072066446e-17,-1.417242728005261e-21,-3.9648186409504653e-29,0.0001444805635014681,2.3387698068492908e-14,3.694895775431401e-14,0.00013543080877573678,0.0008948431423313275,3.8026728708160797e-08,2.923163108982289e-11,1.236918106933896e-13,6.746165017145605e-13,6.507910382471088e-22,1.6952588817290022e-17,1.6248453590426918e-20,5.3346805697235904e-27,6.104161444707859e-21,8.1886333879566785e-22,9.687636703802693e-16,3.167996944548088e-20,2.3460064408896716e-22,1.3061796665372542e-19,2.9225098659816826e-23,-1.0753564205846354e-20,-2.440700024573029e-23,-7.380596485412433e-26,1.674651157798272e-24,1.8937269493576748e-25,-1.0721333281366274e-19,3.321552551915582e-26,5.618939973131709e-30,2.7653856874905415e-29,-1.5668105754655152e-25,-3.102797843110186e-29,-9.034103119219623e-24,-5.297499818954242e-28,2.3454675321364403e-31,1.7584623162906066e-32
7.349430498031805e-10,0.002217192533333333,0.2,0.0,0.005349076325792069,0.19992777104707396,0.19910377280667338,0.19999996325501135,0.19986460178742033,2.00253902387316e-22,3.973100408559306e-17,-1.41354444960769e-21,-3.9622230183796946e-29,0.00014446042202478373,2.3339995845891752e-14,3.705866111916904e-14,0.00013539693940169522,0.0008962258908742353,3.801730616470865e-08,2.9335139986563864e-11,1.2367448919764948e-13,6.75417791185388e-13,6.689717399783911e-22,1.7026280535689455e-17,-5.561601437363048e-21,5.3571555042325635e-27,6.152352211328093e-21,8.275882237642674e-22,9.72773377865764e-16,3.177048003392291e-20,2.3316678719610264e-22,1.3176922419857178e-19,4.362664942562667e-23,-1.0757669742484344e-20,-2.4660100094819643e-23,-7.414386288894798e-26,1.6790498605200483e-24,1.9073436799129023e-25,-1.0724361554837884e-19,2.493560026557537e-26,-2.67187309105823e-33,7.514862948884312e-29,-1.5810483419218587e-25,-2.8791654406126473e-29,-9.037648681853459e-24,-5.331093924700054e-28,2.322106326343867e-31,1.5683719808300467e-32
7.361811668944325e-10,0.002217192533333333,0.2,0.0,0.005347748061220378,0.1999277811781825,0.19910239041848243,0.1999999632684854,0.19986463563929963,2.0103220272477363e-22,3.987782067914124e-17,-1.4127247745757893e-21,-3.9590944224306494e-29,0.00014444016781456137,2.3292449792028938e-14,3.7168477780108447e-14,0.00013536308346666983,0.0008976082749058851,3.800788693026845e-08,2.9438800847587516e-11,1.2365709856233247e-13,6.762189064965375e-13,6.483163318188221e-22,1.7054840673433688e-17,2.2766807039779992e-20,5.365648976551796e-27,6.200671914678085e-21,8.363925609180873e-22,9.767988524700663e-16,3.20154050797055e-20,2.3231463968234626e-22,1.329290304075432e-19,-9.969935054951908e-23,-1.0760467425991213e-20,-2.4913743798097722e-23,-7.423575787939855e-26,1.6834593564096564e-24,1.9210003442948903e-25,-1.0726070812029958e-19,1.7621793702162954e-26,4.6061198544797284e-30,-1.926510363977633e-28,-1.5847784711938664e-25,-4.8172320212103475e-29,-9.040130389689383e-24,-5.364226394202004e-28,2.3069317964789114e-31,1.497136106835451e-32
7.374192839856844e-10,0.002217192533333333,0.2,0.0,0.005346420259338658,0.1999277913651546,0.19910100839466616,0.19999996328196237,0.1998646694777702,2.0181314868983704e-22,4.002484944608507e-17,-1.4115487170163708e-21,-3.9556806656731054e-29,0.00014441980188931657,2.3245067374854724e-14,3.727840756978162e-14,0.00013532924093426582,0.0008989902945565083,3.799847099672346e-08,2.954261347098001e-11,1.2363960215119492e-13,6.77019847496595e-13,6.405926393320383e-22,1.7131371677658722e-17,3.974189334405833e-20,5.389341150546024e-27,6.2493737036411164e-21,8.452769716501109e-22,9.808371922111944e-16,3.196866387466752e-20,2.3150407259405813e-22,1.3409743903141013e-19,2.9154884338775244e-24,-1.0758623298197742e-20,-2.516842372006603e-23,-7.448143674547504e-26,1.6879285326446583e-24,1.9347419390179251e-25,-1.0723039112933749e-19,1.1269607296904163e-26,1.1635111713665531e-29,-4.2182348711249334e-29,-1.5677683533819297e-25,-5.667550798524763e-29,-9.038798732538262e-24,-5.394608255672672e-28,2.3016031264258483e-31,1.4721378147990473e-32
7.386574010769363e-10,0.002217192533333333,0.2,0.0,0.005345092919043305,0.1999278016074853,0.19909962673509476,0.19999996329544215,0.1998647033028682,2.0259742522402738e-22,4.017202493408438e-17,-1.4051974460718123e-21,-3.956853678713225e-29,0.00014439932525897554,2.3197855563659153e-14,3.738845032106845e-14,0.00013529541176825723,0.000900371949956043,3.798905835602709e-08,2.964657782645394e-11,1.236219571361419e-13,6.77820614198667e-13,7.086958613884093e-22,1.7286859322479245e-17,-4.5998641930640006e-20,5.437140076531185e-27,6.298826945426344e-21,8.542420818158309e-22,9.848923822858411e-16,3.178494364892922e-20,2.3056437514599187e-22,1.3527450316397127e-19,1.3068380097947603e-22,-1.075576869369182e-20,-2.5423116074089533e-23,-7.496422642230832e-26,1.692389576462413e-24,1.9486297762529303e-25,-1.071896961821457e-19,5.647596672213204e-27,-1.2732777828616025e-29,2.769928935325619e-28,-1.5714906680451714e-25,-4.6618713252152235e-29,-9.036627684695661e-24,-5.42431464995928e-28,2.29940846054448e-31,1.4298766038457724e-32
7.398955181681883e-10,0.002217192533333333,0.2,0.0,0.005343766039239362,0.19992781190467399,0.19909824543963853,0.19999996330892475,0.1998647371146298,2.0338526254721142e-22,4.0319504140569956e-17,-1.4052069384079556e-21,-3.962030067559167e-29,0.00014437873892490192,2.31507991283593e-14,3.7498605865910556e-14,0.00013526159593258818,0.0009017532412341361,3.797964900003753e-08,2.975069378158354e-11,1.2360427918444607e-13,6.786212068670199e-13,6.947002718359149e-22,1.731413114386478e-17,-3.3937668330922754e-20,5.4449839242356395e-27,6.34821305178147e-21,8.632885214815382e-22,9.889658430485393e-16,3.185676467928558e-20,2.2930124536931224e-22,1.3646028125133187e-19,-9.089965090084201e-23,-1.0752338342895892e-20,-2.5677320737213552e-23,-7.544503360962672e-26,1.6968061410518176e-24,1.962536926784769e-25,-1.0714338701907611e-19,5.962440953125322e-28,-1.0602386173655932e-29,-1.1649582131824834e-28,-1.5866137156466718e-25,-3.036469277729656e-29,-9.034009636673712e-24,-5.453864728475143e-28,2.2935314931618094e-31,1.399239451126254e-32
7.411336352594402e-10,0.002217192533333333,0.2,0.0,0.005342439618840434,0.1999278222562241,0.19909686450816805,0.19999996332241027,0.19986477091309077,2.0417605262079807e-22,4.046730566770914e-17,-1.4110305410208395e-21,-3.9570075318021076e-29,0.00014435804387997835,2.3103895171112393e-14,3.760887403718786e-14,0.00013522779339137354,0.0009031341685201459,3.797024292078915e-08,2.985496105226778e-11,1.235865715842104e-13,6.794216253203865e-13,5.9282982586426075e-22,1.725379475941217e-17,1.0897318778461234e-19,5.426810691326756e-27,6.3974108599697426e-21,8.72416924975313e-22,9.930541237226804e-16,3.1970376154953216e-20,2.288674751618488e-22,1.376548285907212e-19,-9.830204105052528e-23,-1.0751835032805632e-20,-2.5930900216053983e-23,-7.576905631877391e-26,1.701167797849165e-24,1.9764487129070333e-25,-1.0712687735416375e-19,-3.985677573183486e-27,3.5685753511712596e-29,-3.13646495930705e-28,-1.577326669024512e-25,-2.718022295358999e-29,-9.033802931244502e-24,-5.4852339595367e-28,2.287996314351437e-31,1.365233925226151e-32
7.423717523506921e-10,0.002217192533333333,0.2,0.0,0.005341113656768696,0.1999278326616434,0.1990954839405543,0.19999996333589862,0.19986480469828688,2.0496964426633814e-22,4.0615124636990627e-17,-1.4009134509053103e-21,-3.951566707020838e-29,0.00014433724110872378,2.3057159963676633e-14,3.771925466951905e-14,0.0001351940041088996,0.0009045147319431408,3.796084011060414e-08,2.995937954785301e-11,1.235686124166171e-13,6.802218692333972e-13,7.023573087039348e-22,1.748078546497069e-17,-1.6901804812250673e-20,5.49686858568966e-27,6.448049944972785e-21,8.816279308909786e-22,9.971560435787927e-16,3.181770157710403e-20,2.2906767563692987e-22,1.3885819401571026e-19,1.9680826272262274e-22,-1.0753798805050063e-20,-2.618441362262405e-23,-7.598178770327891e-26,1.7055158827725768e-24,1.9906059974623722e-25,-1.0713518080823531e-19,-8.07676489658245e-27,-9.832805844405957e-30,3.7943212536348107e-28,-1.564495739340242e-25,-3.978238934861164e-29,-9.035572805566702e-24,-5.517935877574284e-28,2.286755878616361e-31,1.315331141850027e-32
7.436098694419441e-10,0.002217192533333333,0.2,0.0,0.005339788151954766,0.1999278431204439,0.1990941037366685,0.19999996334938983,0.19986483847025363,2.0576679137490885e-22,4.0763147620923874e-17,-1.3912302929231776e-21,-3.9662954177679394e-29,0.000144316331587341,2.3010587169598723e-14,3.7829747595147814e-14,0.00013516022804962533,0.0009058949316319042,3.7951440561485384e-08,3.006394929007285e-11,1.2355055975725393e-13,6.810219390885091e-13,8.169377476680764e-22,1.768867739800319e-17,-1.908094614146497e-19,5.558871492325562e-27,6.499212385680291e-21,8.909221822687328e-22,1.0012758621516863e-15,3.176492636884155e-20,2.282322571274437e-22,1.400704391194979e-19,-5.586239222667626e-23,-1.075522091500192e-20,-2.6438089093896687e-23,-7.622248982724848e-26,1.7098701211873846e-24,2.0048607219024981e-25,-1.0713809443260007e-19,-1.1703857951787035e-26,-6.64181216834725e-29,1.6646276531457193e-28,-1.5749453252628234e-25,-4.545617772727763e-29,-9.036916436806796e-24,-5.550466144695268e-28,2.2897058802949242e-31,1.3069328450328952e-32
7.44847986533196e-10,0.002217192533333333,0.2,0.0,0.005338463103337525,0.19992785363214155,0.19909272389638216,0.1999999633628839,0.19986487222902646,2.0656761031241634e-22,4.09118017860167e-17,-1.4104943575097475e-21,-3.964622386622143e-29,0.00014429531628370023,2.2964160612114224e-14,3.7940352645367795e-14,0.0001351264651781826,0.0009072747677149424,3.7942044265346654e-08,3.016866995424317e-11,1.235327232349046e-13,6.818218350932941e-13,5.36511043528156e-22,1.73835625138179e-17,1.705499942133126e-19,5.46632725795441e-27,6.5485414395733614e-21,9.003003265748855e-22,1.0054149865825962e-15,3.197041949688408e-20,2.2764186467786023e-22,1.4129162939071628e-19,-2.4586317523272453e-22,-1.0753149529645533e-20,-2.669203450867709e-23,-7.651574653609471e-26,1.714242900687444e-24,2.0188814040505245e-25,-1.071057489863873e-19,-1.4896145132454216e-26,7.391027981087969e-29,-7.200932340777696e-28,-1.5810408539004303e-25,-3.5566040267204733e-29,-9.035449764350243e-24,-5.581225367001871e-28,2.292566974491032e-31,1.3517080584089283e-32
7.460861036244479e-10,0.002217192533333333,0.2,0.0,0.005337138509864207,0.19992786419625644,0.19909134441956705,0.19999996337638082,0.1998649059746405,2.0737108515069335e-22,4.1060426429700085e-17,-1.407405211337056e-21,-3.93237014800796e-29,0.00014427419615753562,2.2917892704546353e-14,3.80510696571749e-14,0.00013509271545937728,0.0009086542403204768,3.7932651215002754e-08,3.0273541272068096e-11,1.2351457421583999e-13,6.826215563047132e-13,5.394085660849999e-22,1.7465763890495402e-17,2.3603124362479295e-19,5.495173475591553e-27,6.599451261412443e-21,9.097630158036497e-22,1.0095672796033221e-15,3.206679155253121e-20,2.29321036206879e-22,1.4252180502881152e-19,3.6154831351449455e-22,-1.0752737609149283e-20,-2.694597570820043e-23,-7.68090080967744e-26,1.7186179448178017e-24,2.0331890676442168e-25,-1.0709002262067872e-19,-1.773999739933813e-26,7.622725096379535e-29,3.21983707267946e-28,-1.5678198282700931e-25,-3.2647569458467876e-29,-9.035261899690805e-24,-5.612820872500124e-28,2.296076574914492e-31,1.352274290444903e-32
7.473242207156999e-10,0.002217192533333333,0.2,0.0,0.005335814370490425,0.19992787481231283,0.19908996530609527,0.19999996338988066,0.19986493970713082,2.0817732977963324e-22,4.120870760763655e-17,-1.3675289637762371e-21,-3.9602086808497744e-29,0.00014425297216055823,2.2871791960414294e-14,3.816189846585611e-14,0.0001350589788581895,0.0009100333495764426,3.7923261402998135e-08,3.0378563525564596e-11,1.2349591168600669e-13,6.834211029399229e-13,1.065267098134709e-21,1.8218554691783245e-17,-4.870440157959473e-19,5.719166193823039e-27,6.653890238620442e-21,9.193109062951262e-22,1.0137318951111514e-15,3.1791679864476653e-20,2.2834677574536037e-22,1.437610173335376e-19,4.108468900785168e-23,-1.0753897251036159e-20,-2.7199840700521086e-23,-7.705907244242211e-26,1.7229857003113025e-24,2.0480171624763568e-25,-1.0709006269004853e-19,-2.0279790428095187e-26,-2.0893079238774577e-28,8.984823574077351e-28,-1.5643827179893476e-25,-4.140634738224426e-29,-9.036342963314672e-24,-5.645175092837124e-28,2.297974946240872e-31,1.3126184764944968e-32
