Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150),SX(113),SX(114),SX(156),C2H4X(145)
2.6735855277262953e-17,0.0006651577600000001,0.2,0.0,0.0019575591366391204,0.19999999998926166,0.19999999995498677,0.1999999999996406,0.19999999991580888,9.672674916745747e-39,2.846583046142921e-31,5.133502984528709e-67,1.87500171766938e-86,2.1476724159192856e-11,3.272380759463675e-16,6.027971234468071e-26,8.419115910393265e-11,4.501356075989921e-11,3.5910668879980263e-13,6.30085969325783e-29,6.206901808702002e-27,3.900961160643622e-27,5.313577306406859e-42,8.296329742626506e-40,1.0691742820084033e-53,5.858290429605285e-54,1.2218676132311899e-65,3.8399141943757715e-89,4.095003271692091e-52,5.5484887856210715e-73,5.316583129091193e-77,2.37551967540383e-74,2.323820085104319e-78,6.855696445301903e-100,1.5224002252602831e-103,1.1822972994579124e-103,5.972243594478514e-85,1.1435304913738885e-70,5.402908146943435e-91,6.54448634815394e-100,2.484032207951141e-90,1.0337434442322599e-91,7.432046286969693e-105,4.2551844592858063e-88
3.3419819273643266e-17,0.0006651577600000001,0.2,0.0,0.0019575590988789365,0.19999999998657705,0.19999999994373346,0.19999999999955076,0.1999999998947611,1.2090843709592124e-38,3.558228826268547e-31,2.474051384309496e-66,1.36774932214457e-85,2.684590485144221e-11,4.0904758963783943e-16,9.209431077852377e-26,1.0523891454726215e-10,5.6266949813641566e-11,4.488831995232662e-13,1.1821270020630414e-28,1.1631339542228805e-26,7.31691556860176e-27,8.117736848700724e-42,2.235005942979698e-39,3.914695685718778e-53,2.1424539314041843e-53,5.8788781873129e-65,2.0975873829766418e-88,1.499805463887455e-51,2.674049698974327e-72,3.877205141826592e-76,9.7866083093141e-74,1.6951379403082173e-77,7.377080716653619e-99,6.805289878805977e-103,1.2852466045521937e-102,3.7756033910859016e-84,5.511143729069045e-70,4.8009268706550525e-90,6.2378941746613845e-99,2.202449308280388e-89,9.128625027526295e-91,8.077726004285791e-104,3.2367753713552442e-87
4.67877472664039e-17,0.0006651577600000001,0.2,0.0,0.0019575590233586173,0.19999999998120788,0.19999999992122686,0.19999999999937104,0.19999999985266567,1.6927181295291568e-38,4.981520386317147e-31,1.2567306574851927e-64,1.750347147716176e-83,3.758426561081137e-11,5.726666074939875e-16,1.770964153810842e-25,1.4733438090232792e-10,7.877372609041956e-11,6.28436011836798e-13,3.234514598074249e-28,3.17256423074236e-26,2.001273783138246e-26,1.561277595148732e-41,1.313159026521566e-38,6.023950823695635e-52,3.2983642887614472e-52,2.984397798817103e-63,2.484113287522243e-86,2.3130445068110476e-50,1.3583197320042803e-70,4.959205558884215e-74,3.195531022204273e-72,2.1693625946238754e-75,2.9388799705110725e-95,9.413142116968254e-103,5.692078206599666e-99,7.959267508509065e-82,2.7994123192467568e-68,3.502141058484446e-87,9.607254383459228e-96,1.5051009773331827e-86,5.567990662773576e-88,3.7998922915208665e-100,8.471537964177523e-85
6.015567525916452e-17,0.0006651577600000001,0.2,0.0,0.0019575589478383593,0.1999999999758387,0.19999999989872025,0.19999999999919132,0.19999999981057026,2.1763518881970843e-38,6.404811946287313e-31,8.950846552078401e-64,1.6244684919387792e-82,4.8322625541209506e-11,7.362856127154141e-16,2.904413206573994e-25,1.8942978820508679e-10,1.0128049993953853e-10,8.079885468234346e-13,6.818749768017849e-28,6.669701202452345e-26,4.217905497734786e-26,2.5615971942574433e-41,4.4192991021576364e-38,3.0585860589615467e-51,1.676190650725339e-51,2.126870342121138e-62,2.2283188862541173e-85,1.1757939638182527e-49,9.674389548876435e-70,4.602079319331546e-73,2.1767529603260277e-71,2.0133504489219656e-74,3.940777662308196e-94,3.5634508988517345e-100,7.770767916030173e-98,7.441726468636283e-81,1.993818180900724e-67,4.0404615391055016e-86,1.233211229527219e-94,1.7128043549807996e-85,6.197018048968557e-87,5.2354798273271084e-99,8.950837183883349e-84
8.689153124468579e-17,0.0006651577600000001,0.2,0.0,0.0019575587967980332,0.19999999996510034,0.19999999985370703,0.1999999999988319,0.1999999997263796,3.1436194077521185e-38,9.251395068686621e-31,3.9390816062086e-62,1.7476997931247496e-80,6.979934291543801e-11,1.0635235852477237e-15,6.021529297103595e-25,2.7362042567900104e-10,1.4629404035582733e-10,1.1670927849350933e-12,2.0799298328703994e-27,2.0215119273956989e-25,1.2860845045578118e-25,5.324229328839642e-41,3.0040418895248634e-37,5.061260536515451e-50,2.785299743182115e-50,9.399812202433832e-61,2.8499518076222523e-83,1.9542478706621976e-48,4.257483625579029e-68,4.94916829822278e-71,9.877983666919501e-70,2.1661019828516007e-72,3.103169089878238e-91,5.5592776930344666e-98,7.014544284712625e-95,9.409115842954908e-79,8.774063834275477e-66,1.3018618925658764e-83,7.150434112125946e-92,4.999035810648766e-83,1.5807238088817235e-84,5.112011518220604e-96,1.6951044133595075e-81
1.403632432157283e-16,0.0006651577600000001,0.2,0.0,0.0019575584947181305,0.19999999994362364,0.19999999976368063,0.19999999999811302,0.19999999955799908,5.07815450723672e-38,1.4944561366630812e-30,4.7139797764803423e-60,5.353105921284775e-78,1.127527677176739e-10,1.7179993785961601e-15,1.5656950173510348e-24,4.420009921086617e-10,2.363210920608651e-10,1.8852979337517975e-12,9.024989825799259e-27,8.650788126552865e-25,5.5767900803412375e-25,1.4064770304173316e-40,3.733868826967485e-36,1.9133260127469417e-48,1.0638244987474095e-48,1.1364393542661637e-58,1.6048968080690836e-80,7.4646993488419165e-47,5.094991133536895e-66,1.5151787630482715e-68,1.7361064420747888e-67,6.634756826342619e-70,6.722864133235049e-88,2.4359784787508284e-95,1.841032679194792e-91,3.666237652049991e-76,1.0499231454650872e-63,1.2845554781895808e-80,1.4056894517345545e-88,4.069809654557625e-80,1.0611817285520818e-81,1.5624945441423877e-92,1.0331852690983585e-78
2.4730666715781337e-16,0.0006651577600000001,0.2,0.0,0.0019575578905613286,0.19999999990067024,0.19999999958362794,0.1999999999966753,0.1999999992212408,8.947226959834865e-38,2.633089513273885e-30,1.0483254548040033e-57,3.5200531445357017e-75,1.9865957753736736e-10,3.0269503578254623e-15,4.853520981096274e-24,7.787592909406089e-10,4.163750789619786e-10,3.32169492198059e-12,5.102329317937952e-26,4.7539750703071806e-24,3.1491799612383633e-24,4.829324747204054e-40,6.957583005664379e-35,1.2133154021046645e-46,6.887675792531942e-47,2.579765676881965e-56,2.2496815732920656e-77,4.8332093220950874e-45,1.1330586171386918e-63,9.955935274702311e-66,6.915253731097848e-65,4.362897838587857e-67,3.343901568685833e-84,5.4162069927326594e-92,1.1112946862115085e-87,2.9478685446340376e-73,2.3344966627170194e-61,2.9743751889411953e-77,6.50510433686579e-85,6.977691879232305e-77,1.4983563078966144e-78,1.2091157827435216e-88,1.3573400475162954e-75
4.611935150419834e-16,0.0006651577600000001,0.2,0.0,0.0019575566822597405,0.1999999998147635,0.19999999922352307,0.19999999999379994,0.1999999985477355,1.6685475063297189e-37,4.910359121186916e-30,3.2183608743475804e-55,4.830955580375957e-72,3.70473038036013e-10,5.644849881568291e-15,1.6874348482237027e-23,1.4522645526800903e-09,7.764825867306614e-10,6.194435661762521e-12,3.3926768550964532e-25,2.991069867225282e-23,2.0892960459440984e-23,2.861554644566922e-39,1.6090856459998398e-33,1.0001861973205183e-44,5.911673735114884e-45,8.24252713491245e-54,5.08129707014113e-74,4.148774867297745e-43,3.478680196690662e-61,1.36232248476521e-62,4.189219816108859e-62,5.987585959736095e-64,3.584001417684044e-80,8.02269821526603e-88,1.402768184530901e-83,3.687631293459284e-70,7.164506608938347e-59,1.521946910345885e-73,6.655168319030639e-81,2.3486173079821003e-73,4.3063559344460737e-75,2.1853579433162906e-84,3.7237781471081963e-72
8.889672108103237e-16,0.0006651577600000001,0.2,0.0,0.001957554265704619,0.19999999964295034,0.19999999850331515,0.19999999998804946,0.19999999720077036,3.2167125490391268e-37,9.464971914783526e-30,1.1129189129919806e-52,6.305400240749625e-69,7.140993224565126e-10,1.0880639151412421e-14,6.271440120461585e-23,2.7992297338842424e-09,1.4966957381499066e-09,1.1939704201904899e-11,2.4673078968158366e-24,1.9622281978834785e-22,1.512762812353456e-22,4.351888671416448e-38,4.0497281561983375e-32,8.97490477919725e-43,5.723891264424676e-43,3.0730500860446886e-51,1.4130506428526436e-70,4.0184249939963696e-41,1.2033495051434836e-58,1.770313547160647e-59,3.0223001123303765e-59,7.815052108058503e-61,3.703987169420827e-76,1.6582217227329747e-83,1.6180964733603247e-79,5.598079233612055e-67,2.4758448799202403e-56,7.657041828375313e-70,6.697316690569433e-77,7.002683556319975e-70,1.1544560103773907e-71,4.05323591650889e-80,9.7207980405164e-69
1.316740906578664e-15,0.0006651577600000001,0.2,0.0,0.00195755184921357,0.1999999994711376,0.19999999778310973,0.1999999999822992,0.19999999585386563,4.767328721281398e-37,1.4019861845562913e-29,1.192186775727228e-51,8.452849760835632e-68,1.0577247580895172e-09,1.6116415333770366e-14,1.376420975152046e-22,4.14613446055165e-09,2.2169064040981415e-09,1.7684688832204212e-11,7.623045965610934e-24,5.665298763510694e-22,4.659974115135437e-22,2.2047206722606e-37,2.1339572745488305e-31,7.032361640352163e-42,4.5919143206993065e-42,3.3499742103657793e-50,2.1367388975009206e-69,3.2242734492454245e-40,1.2892444123262283e-57,2.3736449198852056e-58,3.685314876562459e-58,1.0476661744778995e-59,6.678042115968109e-75,3.213217118270784e-82,2.93296145840239e-78,7.785399353966319e-66,2.651737313664294e-55,1.2509466128746227e-68,1.1832118499851848e-75,1.0678418970600111e-68,1.7426399244659495e-70,7.782377372624543e-79,1.432132112557095e-67
1.7445146023470042e-15,0.0006651577600000001,0.2,0.0,0.001957549432786592,0.1999999992993253,0.1999999970629068,0.19999999997654924,0.19999999450702136,6.325434296797174e-37,1.85754500533083e-29,8.007289809610234e-51,1.0182574611767883e-66,1.4013493449092994e-09,2.1352178357902893e-14,2.416897288734264e-22,5.492978735238769e-09,2.9371145846030617e-09,2.3429389565788792e-11,1.7146307909666164e-23,1.1975970597493505e-21,1.0451962962059365e-21,7.553967746815937e-37,7.212799701516985e-31,3.451338131763264e-41,2.297607373109184e-41,2.28670745508373e-49,2.017910599884503e-68,1.6136636480553132e-39,8.660951389967259e-57,2.8499322945368125e-57,2.74163566591763e-57,1.2620224072644018e-58,9.740393949310568e-74,4.78497852618444e-81,4.3340658852756e-77,7.4694504898710135e-65,1.7807766972734234e-54,1.6746042767634168e-67,1.6312128377295253e-74,1.4064021430852652e-67,2.292724547529847e-69,1.162601337945104e-77,1.756746321076145e-66
2.1722882981153442e-15,0.0006651577600000001,0.2,0.0,0.0019575470164236806,0.19999999912751346,0.19999999634270632,0.19999999997079962,0.19999999316023753,7.901514854066252e-37,2.313245042979277e-29,4.100875331378454e-50,8.910216879447289e-66,1.7449730828892442e-09,2.6587928150677082e-14,3.748906783045251e-22,6.8397625605861375e-09,3.6573202796932028e-09,2.9173806416235185e-11,3.242225215135517e-23,2.1336855531208763e-21,1.9708289720957736e-21,2.0526730489046504e-36,1.9007036479882936e-30,1.2836454015785122e-40,8.708562105692277e-41,1.1898445093447549e-48,1.4691519186189675e-67,6.118125222697273e-39,4.436945184793738e-56,2.48537735092049e-56,1.5511975527872874e-56,1.1043113993296546e-57,1.1901774889776227e-72,5.9560508529463e-80,5.376124217512751e-76,5.603092597472547e-64,9.118832443849198e-54,1.7928148201212548e-66,1.7997284165986236e-73,1.4712168016913956e-66,2.392952946812895e-68,1.448691714384979e-76,1.6024146955682187e-65
3.0278356896520247e-15,0.0006651577600000001,0.2,0.0,0.0019575421838900512,0.199999998783891,0.19999999490231288,0.19999999995930118,0.19999999046685124,1.1195465843653726e-36,3.225524446680961e-29,6.88096450846195e-49,3.603566329483608e-64,2.432218012230939e-09,3.7059387770977206e-14,7.288763033430178e-22,9.533148873048665e-09,5.097724213734812e-09,4.0661788518099933e-11,8.536830931655394e-23,5.025738246998641e-21,5.160174619744044e-21,9.823317096838458e-36,8.37722848177366e-30,1.0617472207628158e-39,7.535581014665618e-40,2.0739175322497086e-47,5.848157784027435e-66,5.299981056021572e-38,7.453967171724583e-55,9.980904685725713e-55,3.372996693662217e-55,4.466133045202099e-56,1.5864517635279876e-70,8.325394994877879e-78,7.27786333982785e-74,2.1631419595432014e-62,1.5295355051501854e-52,1.5448087574546897e-64,1.6929163078760931e-71,1.1777460121246644e-64,1.9043577995819486e-66,2.0273605633626065e-74,7.697146635195592e-64
3.883383081188705e-15,0.0006651577600000001,0.2,0.0,0.0019575373516126605,0.19999999844027022,0.19999999346192932,0.19999999994780387,0.19999998777370664,1.4913917382222618e-36,4.140009393657865e-29,4.238665998624231e-48,3.285977271577381e-63,3.119459545901152e-09,4.75307936081043e-14,1.1998666880972903e-21,1.2226293419108894e-08,6.5381182064515265e-09,5.214863524682324e-11,1.7757103957985902e-22,9.432663972870733e-21,1.0675187335882734e-20,3.140215366478545e-35,2.5055749968872106e-29,4.582660569778707e-39,3.374733269984286e-39,1.3097281248816478e-46,5.6313235229943295e-65,2.37569287323777e-37,4.596122555481594e-54,9.064109864697492e-54,2.4886092270500304e-54,4.07251288766766e-55,2.2623791221538316e-69,1.298218019452631e-76,1.0534920946963456e-72,1.967651386307413e-61,9.419103949613518e-52,1.674224754962018e-63,2.0324875493109972e-70,1.1217484129470003e-63,1.7876565133200344e-65,3.092586301273389e-73,7.512624990229594e-63
4.738930472725386e-15,0.0006651577600000001,0.2,0.0,0.001957532519591486,0.19999999809665114,0.19999999202155572,0.19999999993630765,0.19999998508080388,1.957427538104427e-36,5.058556815994202e-29,1.8625386460888532e-47,2.086062362183421e-62,3.80669768367524e-09,5.800214504452489e-14,1.7881436499230293e-21,1.491919622105178e-08,7.978502258083923e-09,6.363434671728264e-11,3.2072690507064318e-22,1.5458219689570446e-20,1.9176226038616128e-20,8.039746909182358e-35,6.022240435094433e-29,1.4864416125883691e-38,1.1339896970732476e-38,5.933537252311152e-46,3.895304264833205e-64,7.991478407824431e-37,2.0221915050685374e-53,5.727109966368498e-53,1.301177569968291e-53,2.585378089102482e-54,2.048829393622618e-68,1.281586675231041e-75,9.754955883463429e-72,1.2593759567295545e-60,4.137612861229052e-51,1.3685181803862673e-62,1.7911245715197066e-69,8.945769691518636e-63,1.4318693517006825e-64,3.100339483994049e-72,5.155118618582643e-62
5.594477864262066e-15,0.0006651577600000001,0.2,0.0,0.001957527687826506,0.19999999775303376,0.1999999905811921,0.1999999999248126,0.19999998238814282,2.609616877536536e-36,5.983821910461006e-29,6.84797204448454e-47,1.0674550282700615e-61,4.493932425330515e-09,6.84734414679173e-14,2.4939865866569895e-21,1.7611857300971486e-08,9.418876368870497e-09,7.511892304346678e-11,5.264338004707714e-22,2.3128657730600853e-20,3.12993354481392e-20,1.7836222742321628e-34,1.2539392827861916e-28,4.057977444676972e-38,3.2125526668667134e-38,2.253428290908018e-45,2.239426433995435e-63,2.2671381660767083e-36,7.44785709424205e-53,2.9155871759757742e-52,5.694644876597176e-53,1.3229567396569313e-53,1.7360340412851205e-67,1.1086178895833382e-74,8.282867951707764e-71,6.637767925804646e-60,1.5207831910058705e-50,9.374427098754363e-62,1.3236550833448008e-68,5.769647212583441e-62,9.197962933315049e-64,2.7100530918307184e-71,2.8777816117409366e-61
7.305572647335426e-15,0.0006651577600000001,0.2,0.0,0.0019575180250650435,0.19999999706580412,0.19999998770049465,0.19999999990182593,0.19999997700354574,5.293340973142022e-36,7.870943148368981e-29,8.449032960509025e-46,2.5863332783159887e-60,5.86839171943028e-09,8.941586692627062e-14,4.2594420778302825e-21,2.2996454379498473e-08,1.2299594768821104e-08,9.80846707005076e-11,1.170000435922996e-21,4.340252566788439e-20,6.872690410888854e-20,6.74539566662345e-34,4.134080015293234e-28,2.2233568624764353e-37,2.0197892604775968e-37,3.2476977353093677e-44,2.061757551658363e-61,1.435424801295724e-35,9.331781804718636e-52,6.963737492052679e-51,1.6135154146980487e-51,3.2054226718478714e-52,3.5464203156542056e-65,5.212613884867399e-72,1.6702832541803702e-68,2.764936204448932e-58,1.8726853820039244e-49,8.58297616708203e-60,2.5174833139867264e-66,2.614227661399194e-60,4.079847557979327e-62,1.1714322020118865e-68,1.3483195727225025e-59
9.016667430408787e-15,0.0006651577600000001,0.2,0.0,0.001957508363328099,0.1999999963785813,0.19999998481983697,0.19999999987884376,0.1999999716199153,1.1568867004453583e-35,9.838042360060342e-29,4.468756182832957e-45,1.947140121561431e-59,7.242837426469858e-09,1.1035806522234206e-13,6.498404777413613e-21,2.8380084826442927e-08,1.518027340815744e-08,1.2104587910445455e-10,2.1984478379042802e-21,7.034510481732805e-20,1.276098277560398e-19,1.881760998184497e-33,1.0363336632129798e-27,7.76362378459899e-37,7.733535230641647e-37,1.8560521896466993e-43,2.0452560330645254e-60,5.529540789419669e-35,4.9923717290281833e-51,5.192890947716587e-50,1.1872293960345667e-50,2.413225099989672e-51,3.9989007443552366e-64,6.710801357025514e-71,1.8942801490345174e-67,2.3295674123304105e-57,9.893603033766177e-49,8.639965529733275e-59,2.9105676016208177e-65,2.25310753963175e-59,3.513207547809208e-61,1.4953729743224735e-67,1.2000480346448083e-58
1.0727762213482148e-14,0.0006651577600000001,0.2,0.0,0.001957498702615502,0.1999999956913652,0.19999998193921906,0.19999999985586617,0.1999999662372513,2.476168847928315e-35,1.193525878519551e-28,1.6683726669644267e-44,9.85296454599876e-59,8.617269544720182e-09,1.3130003160461315e-13,9.213041514976953e-21,3.3762748813199435e-08,1.80609122887298e-08,1.4400254914020625e-10,3.7017790416005765e-21,1.0399258037355394e-19,2.123764839190148e-19,4.342529355349238e-33,2.1861188314911077e-27,2.111913975054994e-36,2.2674225684293903e-36,7.388427755814518e-43,1.2727641611157993e-59,1.6318326868664625e-34,1.888416617246787e-50,2.6026277388606604e-49,5.777370927346132e-50,1.221143865408978e-50,2.8685882566798145e-63,5.2582391992236665e-70,1.3642909334002072e-66,1.2659979953028477e-56,3.690038900757411e-48,5.5416687303569264e-58,2.0759813472585e-64,1.3039666510305945e-58,2.0397082552455264e-60,1.1772738199136764e-66,6.821589966386518e-58
1.2438856996555509e-14,0.0006651577600000001,0.2,0.0,0.0019574890429270783,0.19999999500415594,0.19999997905864084,0.19999999983289307,0.1999999608555536,4.989047594584983e-35,1.422777542702539e-28,5.095941282799518e-44,3.9783882394073504e-58,9.991688072453593e-09,1.522417613207083e-13,1.2405518938777885e-20,3.91444465111689e-08,2.0941511412388614e-08,1.6695468169293872e-10,5.770015872929181e-21,1.44346249357246e-19,3.2723853292900887e-19,8.813028563051755e-33,4.101170519836023e-27,4.904206982987142e-36,5.618990726538979e-36,2.3936847998517552e-42,6.212360261406986e-59,4.0744951849242524e-34,5.8617611545381835e-50,1.0399903713057433e-48,2.2493622209841736e-49,4.930674227232204e-50,1.635377625885556e-62,3.2024586100242115e-69,7.792479236585522e-66,5.408417561324376e-56,1.1260431469786361e-47,2.7945145762790286e-57,1.1450694644061848e-63,6.0509269393661755e-58,9.519973576677491e-60,7.226558745971005e-66,3.0262376465833554e-57
1.586104656270223e-14,0.0006651577600000001,0.2,0.0,0.0019574697266220627,0.1999999936297578,0.19999997329760374,0.19999999978696054,0.1999999500950564,1.7127487326036693e-34,1.976914421376242e-28,3.628930390927358e-43,4.999455863017243e-57,1.274048434945366e-08,1.9412449173254865e-13,2.023266425011388e-20,4.99049437266305e-08,2.6702590396370748e-08,2.1284533789274097e-10,1.1961545365641253e-20,2.4514472902350874e-19,6.627637326245293e-19,2.8371178162389777e-32,1.1492691792275872e-26,1.9684850655597368e-35,2.5964440610718383e-35,1.985092342955656e-41,1.836035492929286e-57,1.9303580879606927e-33,4.499105347036066e-49,1.273218426538836e-47,3.190910959810006e-48,6.196151288362301e-49,6.734963827197875e-61,2.022652215900912e-67,3.115258258013014e-64,9.037807054854286e-55,7.994560088145958e-47,7.508318479753969e-56,4.603577936982595e-62,1.0762809533915258e-56,1.730648059972622e-58,4.4887581866840154e-64,5.507412997295127e-56
1.928323612884895e-14,0.0006651577600000001,0.2,0.0,0.001957450414411673,0.1999999922553868,0.19999996753672566,0.19999999974104615,0.19999993933842228,4.64642422436123e-34,2.731570726052714e-28,1.5614415827713534e-42,3.048031995270504e-56,1.548922624363724e-08,2.3600621841676275e-13,2.9997173005794076e-20,6.066157784435957e-08,3.246351037491192e-08,2.5871785479043366e-10,2.14936842007461e-20,3.7271910229696896e-19,1.1641441072900153e-18,7.144322734788346e-32,2.601840346403968e-26,5.791770785617678e-35,8.458277355137078e-35,9.365990986137918e-41,1.5465412928905895e-56,6.445181605937721e-33,2.0682999386066277e-48,7.617569435473507e-47,2.0043823408931267e-47,3.7776168588118833e-48,6.231304282033573e-60,2.1542862305450468e-66,2.870593351648614e-63,6.196586370544271e-54,3.4320640899101055e-46,6.145739030324657e-55,4.334556232982095e-61,7.452479321658588e-56,1.2101327969768189e-57,4.7354641268923625e-63,3.9486078615022146e-55
