Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148)
1.0756841299316373e-16,0.002217192533333333,0.2,0.0,0.006525197129421618,0.19999999996472373,0.1999999998521282,0.19999999999882032,0.19999999972342578,1.4423999854638253e-53,1.4687660701783873e-41,1.9682343069024435e-69,5.1589556109812065e-92,7.055261108965517e-11,1.6225523433943762e-17,2.9480402057594765e-29,2.765742822492209e-10,1.4787179405710862e-10,1.1796783197980573e-12,2.1944589300115615e-31,7.186537245579377e-27,8.937673126661578e-28,2.5769693879285676e-49,7.444148539236725e-42,7.185787479762701e-56,1.031302384807368e-56,1.7996197919151238e-67,1.5404580609539916e-93,1.6973056584358167e-53,5.349754466028304e-78,1.4151404955471383e-79,8.24618491345892e-79,1.1304891153337857e-82,8.530250946748415e-115,8.767550547006415e-110,1.246358683041027e-108,9.429742191553072e-88,1.2529151033839816e-73,2.3628689790774673e-94
1.3830224550954438e-16,0.002217192533333333,0.2,0.0,0.006525196987656462,0.1999999999546448,0.19999999980987918,0.19999999999848325,0.19999999964440462,3.668287379114352e-53,1.8916309360625794e-41,1.4040640057014704e-68,4.7936067493325537e-91,9.071049818330031e-11,2.0861386860896712e-17,4.8348388394698835e-29,3.555954177351247e-10,1.901208763243885e-10,1.5167238240668044e-12,4.626186311838555e-31,1.513510382169654e-26,1.884031673463611e-27,8.673625835226427e-49,2.508847462017671e-41,3.656013231901675e-55,5.248360943308703e-56,1.2840149060823611e-66,1.704238534602002e-92,8.637697964936898e-53,3.816516448298728e-77,1.3148913001176812e-78,7.265845670374256e-78,1.0504298294097455e-81,1.6503774370613717e-111,1.6962912975562621e-106,1.4602528587275346e-107,8.862174422136908e-87,8.937799390728707e-73,2.7286945235393392e-93
1.9976991054230567e-16,0.002217192533333333,0.2,0.0,0.006525196704126285,0.19999999993448692,0.19999999972538102,0.19999999999780915,0.1999999994863625,2.965118557575033e-52,2.760350063373537e-41,6.229037051978951e-67,5.200361288323253e-89,1.310262697398114e-10,3.013311310953622e-17,1.0023752619568553e-28,5.136375686472763e-10,2.746190380559279e-10,2.190807452907743e-12,1.411130275195536e-30,4.6059086967087447e-26,5.7459087630519035e-27,5.920340365016622e-48,1.712322940740526e-40,6.09674777541726e-54,8.760068166139644e-55,5.701826399480836e-65,5.077935948631878e-90,1.4417274791846375e-51,1.693879611313815e-75,1.4262514252802686e-76,7.302658435761172e-76,1.1395664443938695e-79,5.051581550227892e-109,5.192103076687875e-104,8.340763066001463e-105,1.1490413005284629e-84,3.965149297479568e-71,8.867181659894009e-91
3.227052406078282e-16,0.002217192533333333,0.2,0.0,0.006525196137066463,0.19999999989417114,0.1999999995563847,0.19999999999646098,0.19999999917027866,6.565037949443382e-51,4.847001514499182e-41,7.582308522207148e-65,1.619707997416774e-86,2.1165780232979048e-10,4.867656318383614e-17,2.6063370728861703e-28,8.297213902373672e-10,4.436153503070225e-10,3.5389451926272237e-12,6.123014418270295e-30,1.9882852746346546e-25,2.492280874616419e-26,7.438807491774392e-47,2.146850100906885e-39,2.3441710778835268e-52,3.3754373974027064e-53,6.955465255011051e-63,5.438385123736809e-87,5.555331530526877e-50,2.06481422945937e-73,4.44112761814259e-74,2.4288977060069493e-73,3.549323085794204e-77,3.457787356919883e-106,3.5539537943394144e-101,1.5888106675330558e-101,4.682794284441412e-82,4.826481387689169e-69,8.896966848337721e-88
5.685759007388734e-16,0.002217192533333333,0.2,0.0,0.006525195002948943,0.19999999981353964,0.1999999992183922,0.1999999999937648,0.19999999853811293,2.427243582340741e-49,1.6204994601639461e-40,1.744110395506101e-62,1.1011645140714516e-83,3.729208254178549e-10,8.57634536249778e-17,8.079417976874155e-28,1.4618871125018716e-09,7.816079299617209e-10,6.2351026059860034e-12,3.4616834885179383e-29,1.1121180610145673e-24,1.4079472888603146e-25,1.4177801331053873e-45,4.0705788687024955e-38,1.5376312816260669e-50,2.22372043037131e-51,1.6068652726918615e-60,1.3662207449852657e-83,3.659943282068176e-48,4.7743974312974826e-71,3.017918510940652e-71,1.7327417832512467e-70,2.413034485816454e-74,4.983751911843014e-103,5.1222977927413995e-98,8.828245145348216e-98,4.08226755039358e-79,1.1101567032496848e-66,2.129923851765902e-84
1.0603172210009637e-15,0.002217192533333333,0.2,0.0,0.006525192734722408,0.1999999996522767,0.19999999854240727,0.1999999999883729,0.1999999972737892,1.1514957274602444e-47,2.1676931471047692e-39,5.712708226453432e-60,1.6141178192590469e-80,6.954467032260133e-10,1.5993719555287598e-16,2.80898672578149e-27,2.7262108734176255e-09,1.4575929098819293e-09,1.162694520705285e-11,2.301771006301671e-28,7.238263995291222e-24,9.347356597446504e-25,3.4253615567227575e-44,9.732411406852101e-37,1.3525058101532176e-48,1.97288995739749e-49,5.308450049604147e-58,5.743131645405205e-80,3.2474953238685258e-46,1.5951339783587612e-68,4.414717862946768e-68,1.9533104463594954e-67,3.537072137789811e-71,6.973287583250579e-103,6.262954728861349e-98,7.1736010633825345e-93,6.219363459992409e-76,3.6359224107400054e-64,1.1641177709649895e-80
2.043799861525144e-15,0.002217192533333333,0.2,0.0,0.006525188198303351,0.19999999932975115,0.19999999719043818,0.19999999997759094,0.1999999947451724,6.1369786620516075e-46,5.450336676650438e-38,2.2248124405687904e-57,2.373150309859849e-77,1.3404977853664328e-09,3.082845225944589e-16,1.0439722998332963e-26,5.254827661152539e-09,2.8095621521708712e-09,2.240874181350369e-11,1.6739595181383376e-27,5.0489325687109975e-23,6.77680994544855e-24,9.34091511893002e-43,2.601336506777412e-35,1.367154406686433e-46,2.0279990121353362e-47,2.1022006533871234e-55,3.205479710216729e-76,3.3397072841320114e-44,6.697257481713724e-66,6.470636524748621e-65,2.8282493591542196e-64,5.200369364089637e-68,7.050311422519377e-99,1.1092012917574016e-97,1.4915054704159273e-88,1.236788253326662e-72,1.415762631561429e-61,6.598055110550499e-77
4.010765142573505e-15,0.002217192533333333,0.2,0.0,0.006525179125601286,0.19999999868470142,0.19999999448650285,0.1999999999560346,0.19999998968806176,3.3844936003655834e-44,1.5053030860172535e-36,9.138383652319676e-55,3.786416712036183e-74,2.630597255709032e-09,6.049785414471651e-16,4.0239244556389407e-26,1.0311938302972009e-08,5.51349776658239e-09,4.3964783091094226e-11,1.2759067909130873e-26,3.5559833033343053e-22,5.133498678913435e-23,2.674268196713324e-41,7.179042835665356e-34,1.431018064197633e-44,2.191452895449729e-45,8.91306581608639e-53,2.0335313600829597e-72,3.615181255647751e-42,3.566912264246025e-63,1.0260422759564757e-61,4.57167290013249e-61,8.297312617925769e-65,6.269561048556132e-94,1.9315372946443397e-96,3.379889904909366e-84,2.962695637495541e-69,5.813201001251626e-59,4.131697660248535e-73
5.9777304236218664e-15,0.002217192533333333,0.2,0.0,0.006525170053080614,0.1999999980396535,0.19999999178257136,0.19999999993448833,0.19999998463111504,2.2410914787328284e-43,8.170949370491438e-36,1.0092884983368636e-53,5.1631459578220727e-73,3.920693134088547e-09,9.016717029159508e-16,8.945346392832484e-26,1.5368885036820628e-08,8.217429554156823e-09,6.551075831528978e-11,3.9979561958048563e-26,1.0577946689522691e-21,1.6018238760492683e-22,1.4729077262011016e-40,3.8878671853264584e-33,1.1633551861327691e-43,1.7986655353566674e-44,9.914690218054365e-52,3.4551141443407546e-71,2.9696734237300807e-41,4.267984356143976e-62,1.3995952664669778e-60,6.412825110746518e-60,1.1314198546600353e-63,1.2341905265320034e-91,1.1669405738950878e-86,4.3143477425206486e-83,4.338280630921599e-68,6.419547168247246e-58,6.85840074632618e-72
7.944695704670228e-15,0.002217192533333333,0.2,0.0,0.006525160980741327,0.19999999739460736,0.1999999890786437,0.19999999991295214,0.19999997957433222,9.06361787328481e-43,2.8296880112890214e-35,6.981216985585987e-53,6.480189364194317e-72,5.2107854204414955e-09,1.1983639924564433e-15,1.5812517847985788e-25,2.0425667867673675e-08,1.0921357514965928e-08,8.704667194670742e-11,9.060853165825957e-26,2.2844712960597852e-21,3.6158409179973977e-22,5.190491227651079e-40,1.3426945902125413e-32,5.895619325475455e-43,9.18385249809647e-44,6.902160937894865e-51,3.767261140268201e-70,1.518033661868829e-40,3.257911853405489e-61,1.7483355921286755e-59,5.697960797921395e-59,1.420015288930234e-62,1.3968307872538358e-90,1.0888956463256751e-85,1.631048530361996e-81,4.9756928315080813e-67,4.439514372910116e-57,9.506307514270439e-71
9.911660985718588e-15,0.002217192533333333,0.2,0.0,0.0065251519085834115,0.19999999674956298,0.19999998637471986,0.19999999989142597,0.19999997451771329,2.7947065088159953e-42,7.617943612450465e-35,3.679070174377015e-52,5.889496050546389e-71,6.5008741147022364e-09,1.49505539503216e-15,2.4629863197708463e-25,2.5482286800673105e-08,1.3625281649083845e-08,1.0857252859492528e-10,1.7216586694771326e-25,4.1422798799717055e-21,6.843128155381719e-22,1.4239887004042913e-39,3.603760355853163e-32,2.2595160066950632e-42,3.544330118503797e-43,3.659466298864577e-50,3.2288192942705007e-69,5.867949227373195e-40,1.9391755810934367e-60,1.5813076538600853e-58,3.918228429414325e-58,1.2905684736859272e-61,1.5521464374791032e-89,7.131885269552115e-85,3.6841363186997884e-80,4.3717122663820214e-66,2.3390447776170627e-56,1.0547697825942826e-69
1.384559154781531e-14,0.002217192533333333,0.2,0.0,0.006525133764811668,0.19999999545947966,0.19999998096688368,0.1999999998484038,0.1999999644049671,1.6368934976715394e-41,3.4893260466608115e-34,6.575472935570739e-51,2.5651747838330257e-69,9.08104072670375e-09,2.0884354835346456e-15,4.8131479912816e-25,3.5595032992174245e-08,1.9033118437520973e-08,1.5159408802291926e-10,4.55954056994913e-25,1.0034559933989379e-20,1.797887426476383e-21,6.795616062355996e-39,1.639114743544798e-31,1.990042942041758e-41,3.168476416103288e-42,6.626590783362855e-49,1.9502184134228946e-67,5.277211843911186e-39,5.048759347509456e-59,6.818479411825974e-57,1.3510251439158327e-56,5.621060471736175e-60,3.9046007634177455e-87,1.8209931721812866e-83,7.647682016680383e-78,2.090535138333491e-64,4.177949525526516e-55,9.799358155730983e-68
1.7779522109912033e-14,0.002217192533333333,0.2,0.0,0.006525115621765302,0.19999999416940353,0.19999997555906274,0.19999999980542188,0.19999995429287643,5.984345850273773e-41,1.072318109133912e-33,4.183557574515314e-50,2.42233657694175e-68,1.166119296956671e-08,2.681811847822154e-15,7.948567922324742e-25,4.5707123652558374e-08,2.4440939920062696e-08,1.9457547353596613e-10,9.51674031066215e-25,1.9267821674011247e-20,3.723620864042983e-21,2.149673645551878e-38,5.00836337187467e-31,8.938124760466344e-41,1.440851345571416e-41,4.2508241001167435e-48,2.2416987378602938e-66,2.411408005232945e-38,3.986846366039011e-58,6.4012641916177435e-56,1.1782393146382988e-55,5.308053571247929e-59,6.797730657859732e-86,1.7385299869561335e-82,1.3852611598333785e-76,2.0567709244767637e-63,2.6571221455661766e-54,1.0917057686802632e-66
2.1713452672008757e-14,0.002217192533333333,0.2,0.0,0.006525097479444235,0.1999999928793346,0.19999997015125717,0.19999999976248,0.19999994418144124,1.7098339334172129e-40,2.638422851051247e-33,1.899662565086856e-49,1.595571183880636e-67,1.4241330842737085e-08,3.275184360926034e-15,1.187298143004732e-24,5.5818558825234246e-08,2.9848746097334836e-08,2.375167239890218e-10,1.72285696206611e-24,3.219241581360974e-20,6.688760033159337e-21,5.4285229075954e-38,1.2252752764324591e-30,3.0041880128790584e-40,4.897327145975538e-41,1.950229869540831e-47,1.8052694583000852e-65,8.243586351482829e-38,2.256639627427156e-57,4.188019033586834e-55,7.184589125319914e-55,3.4963631687255846e-58,1.0227574757552433e-84,1.1043282597276809e-81,1.6727939402529309e-75,1.425950515684334e-62,1.2060194626942956e-53,9.231227803131633e-66
2.564738323410548e-14,0.002217192533333333,0.2,0.0,0.006525079337848383,0.19999999158927284,0.19999996474346687,0.19999999971957827,0.19999993407066152,4.18359212789213e-40,5.615359929567134e-33,7.220647036773163e-49,8.462959711577382e-67,1.6821454345665627e-08,3.8685528969486974e-15,1.6590091949354705e-24,6.592933855324128e-08,3.525653696995784e-08,2.804178778676996e-10,2.832519264863076e-24,4.896369645479933e-20,1.0909450625142256e-20,1.1846879463154838e-37,2.591881896300483e-30,8.500535907294967e-40,1.4003845823740703e-40,7.489860936909028e-47,1.2013204367740042e-64,2.375177282738871e-37,1.0804279881378354e-56,2.2050733647218206e-54,3.6455229325751784e-54,1.854480748606137e-57,1.2664926202467874e-83,5.497672120798256e-81,1.5796234458900425e-74,8.070040866122436e-62,4.581973052993097e-53,6.553358520173854e-65
3.1306649602712494e-14,0.002217192533333333,0.2,0.0,0.006525053241017728,0.19999998973343086,0.19999995696396505,0.199999999657931,0.1999999195266648,1.2877485664390874e-39,1.403488470520274e-32,4.6748188587758727e-48,8.842757545183198e-66,2.0533138315068453e-08,4.722152660642714e-15,2.4773617462871196e-24,8.047333528806379e-08,4.3036039665582765e-08,3.420642817604317e-10,5.144636809673657e-24,7.990558714275586e-20,1.9576063456384917e-20,3.062717902315261e-37,6.41136995265231e-30,3.1915376843847774e-39,5.362213695790188e-40,4.939249531386465e-46,1.9179239547199277e-63,9.2886892854725e-37,1.1815679541577034e-55,2.273169889883033e-53,4.339138562413434e-53,1.9377073818913095e-56,8.253471073356845e-82,-3.425267828680886e-79,4.268442324493538e-73,1.0515721479726208e-60,2.9639114684422104e-52,1.4773834453319822e-63
3.6965915971319506e-14,0.002217192533333333,0.2,0.0,0.006525027145687512,0.19999998787760376,0.19999994918449487,0.19999999959636652,0.1999999049840243,3.276917661175977e-39,2.9911036066226906e-32,2.0694526604748504e-47,5.4950116856012e-65,2.424479254247526e-08,5.575743579326375e-15,3.461570534313765e-24,9.501597578560289e-08,5.081551069115715e-08,4.0362789296628704e-10,8.464976002208827e-24,1.1908659417937515e-19,3.182078319031136e-20,6.694230210030238e-37,1.3526030767768406e-29,9.291967413655862e-39,1.5947642847040928e-39,2.242177633678139e-45,4.21543760512786e-62,2.834883167508313e-36,8.848831507487371e-55,1.3962731327857972e-52,3.4068048048311675e-52,1.2041204043336938e-55,2.4839493716260556e-80,9.569272417890615e-79,4.840005800205492e-72,9.741320512429924e-60,1.3109163834578927e-51,1.7390326833719597e-62
4.262518233992652e-14,0.002217192533333333,0.2,0.0,0.006525001051857503,0.19999998602179153,0.19999994140505636,0.19999999953488473,0.1999998904427399,7.180545668724925e-39,5.677966604144732e-32,6.729068112946924e-47,2.3046272315734235e-64,2.7956417026303678e-08,6.429325290295967e-15,4.612702152242389e-24,1.0955726016982986e-07,5.859495004846789e-08,4.651088219814337e-10,1.2975294774952593e-23,1.6660133685936091e-19,4.8190616775548664e-20,1.2968432817191475e-36,2.543071344072198e-29,2.2564168023216327e-38,3.924780554323956e-39,7.39128020369915e-45,2.4175261258439116e-61,7.152023075625094e-36,3.801416731973134e-54,5.796453093282114e-52,1.4870983314636985e-51,5.0501231502020475e-55,1.9945518063970508e-79,3.8815503655662577e-78,3.216038336754941e-71,4.612377888524042e-59,4.259640398492531e-51,9.361344265346405e-62
5.3943715077140545e-14,0.002217192533333333,0.2,0.0,0.006524948868697168,0.19999998231021163,0.19999992584627435,0.19999999941216878,0.19999986136423897,2.607292403839691e-38,1.625296848963262e-31,4.825092568768768e-46,2.7234917374311625e-63,3.537957675686969e-08,8.136459632678882e-15,7.420015927383523e-24,1.3863576109609552e-07,7.415373376547204e-08,5.878230762589538e-10,2.6296217936126104e-23,2.8672490382194825e-19,9.534400962542115e-20,3.8266329718813104e-36,7.141346007360485e-29,9.691416802189172e-38,1.7058506650318725e-38,5.38500105141209e-44,4.687932413211435e-60,3.3117264810418176e-35,4.496366738928976e-53,6.683042340701308e-51,1.792830770404511e-50,5.967972863779473e-54,8.985537764352577e-78,4.133017161254089e-77,9.330727430477204e-70,6.666685665223196e-58,3.0495235891510393e-50,1.7953771593880185e-60
6.526224781435456e-14,0.002217192533333333,0.2,0.0,0.00652489669153484,0.19999997859869123,0.19999991028761901,0.1999999992897822,0.19999983229116106,7.146273871039763e-38,3.7469809121326245e-31,2.0603530774438274e-45,1.5952599088668574e-62,4.280261749406241e-08,9.843552776814449e-15,1.0907860893986312e-23,1.677088390616691e-07,8.971239083093192e-08,7.102079287338812e-10,4.6567713608875787e-23,4.403489284180428e-19,1.6495132715350914e-19,8.999399842303703e-36,1.6184300106141452e-28,2.9843423407119405e-37,5.242283648261905e-38,2.3084268130148636e-43,3.36023496493642e-59,1.0788531226704903e-34,2.5289756715278362e-52,3.8434802785879417e-50,1.0153831759488417e-49,3.495680158686116e-53,9.308214076359714e-77,3.088020045871076e-76,8.97262370990231e-69,4.2113714073043316e-57,1.3006031906598664e-49,1.2773088264208128e-59
7.658078055156859e-14,0.002217192533333333,0.2,0.0,0.0065248445203686415,0.1999999748872304,0.19999989472909024,0.19999999916772415,0.19999980322350502,1.6441670044900296e-37,7.501035889891955e-31,6.863135301743051e-45,7.105768548259668e-62,5.022553922517564e-08,1.1550601811951793e-14,1.5084792176755614e-23,1.9677649506114928e-07,1.0527092125917945e-07,8.322642611961349e-10,7.525131100001774e-23,6.273444917313197e-19,2.605511511755783e-19,1.8249771709549283e-35,3.1882509189200934e-28,7.543276654414709e-37,1.3074512031025063e-37,7.658292463911325e-43,1.782248955223136e-58,2.868459406022836e-34,1.0710746058872873e-51,1.6788409975987895e-49,4.320124742043685e-49,1.5570790134922603e-52,7.707079295630028e-76,1.5234822111589822e-75,6.362143539806978e-68,1.9980261457202717e-56,4.326967410925321e-49,6.962767634575544e-59
8.789931328878262e-14,0.002217192533333333,0.2,0.0,0.006524792355196697,0.19999997117582904,0.19999987917068818,0.19999999904599378,0.19999977416127,3.3646772298913248e-37,1.3613851630368956e-30,1.9666490616661088e-44,2.661883409325696e-61,5.764834193749684e-08,1.3257603826861595e-14,1.995936400648502e-23,2.258387300891498e-07,1.2082932506454464e-07,9.539929529777187e-10,1.1381031043300914e-22,8.475390335784751e-19,3.852862404342724e-19,3.3343743020482665e-35,5.697066119151396e-28,1.672656345476243e-36,2.829856732422491e-37,2.167241895514001e-42,8.051728644189848e-58,6.684984377748236e-34,3.859788597169239e-51,6.162516354255516e-49,1.5621400078388848e-48,5.832946017966986e-52,5.46848265268742e-75,5.549004241157577e-75,3.6742456241799115e-67,8.002461824923239e-56,1.2382601674324989e-48,3.265874996835318e-58
9.921784602599664e-14,0.002217192533333333,0.2,0.0,0.0065247401960171324,0.1999999674644872,0.19999986361241268,0.1999999989245901,0.19999974510445492,6.316095029459677e-37,2.2970401722130823e-30,5.0242926395457085e-44,8.653932593138648e-61,6.507102561830917e-08,1.4964555910262667e-14,2.5540128594237208e-23,2.548955451401643e-07,1.36387602261354e-07,1.0753948809385015e-09,1.6370952419635804e-22,1.1007967112705988e-18,5.419617712709977e-19,5.631606911793254e-35,9.468419713833909e-28,3.361669753702755e-36,5.500675327799754e-37,5.420944551340762e-42,3.20535692295276e-57,1.4123590890745686e-33,1.2243154527402809e-50,1.9629887181161068e-48,4.967664648064988e-48,1.896320534713097e-51,3.315892146609838e-74,1.6241285005795474e-74,1.7655626946099382e-66,2.7984637660272126e-55,3.1591012565856186e-48,1.340540669904648e-57
1.218549115004247e-13,0.002217192533333333,0.2,0.0,0.0065246358956276675,0.1999999600419821,0.19999983249624148,0.19999999868275967,0.19999968700708082,1.843198616331898e-36,5.572114714299532e-30,2.602059906176163e-43,7.179409218058267e-60,7.991603583453149e-08,1.8378298639692404e-14,3.8854428731173346e-23,3.129929192878442e-07,1.6750377688658247e-07,1.317221941046462e-09,3.0339353022460034e-22,1.7060140367286378e-18,9.611366712901617e-19,1.3504540339808061e-34,2.2316891727604848e-27,1.0909147324802378e-35,1.6318018027238694e-36,2.586469406696909e-41,5.136107534465454e-56,5.103866926982901e-33,1.0070010162937716e-49,1.5519944431574703e-47,4.1013534614765713e-47,1.573201912629701e-50,1.601970080592018e-72,2.843364819804725e-74,3.3136233694087603e-65,3.0225719143543054e-54,1.6306697023832756e-47,2.200937233503189e-56
1.4449197697485274e-13,0.002217192533333333,0.2,0.0,0.006524531619185316,0.19999995261971512,0.1999998013805765,0.1999999984422258,0.1999996289313746,4.4581631756780465e-36,1.159061627071793e-29,9.7147083127815e-43,3.7230345190334883e-59,9.476056977205866e-08,2.179180671582828e-14,5.509605510294524e-23,3.7106862545579186e-07,1.9861944524937864e-07,1.5577524099735636e-09,5.060462993164059e-22,2.4420106804432674e-18,1.5355773472314858e-18,2.748323808737256e-34,4.52205970047771e-27,2.846136110304168e-35,3.854847616881172e-36,8.898134818535042e-41,3.598864772181714e-55,1.4660976065353356e-32,4.99227759691205e-49,7.74571850499867e-47,2.036342857439765e-46,8.158130588531381e-50,1.7941362525351748e-71,3.742921228506141e-73,2.8500267070738026e-64,1.8018158243182755e-53,6.070577966046616e-47,1.5890944437032391e-55
1.671290424492808e-13,0.002217192533333333,0.2,0.0,0.006524427366675183,0.19999994519768635,0.19999977026541768,0.1999999982029816,0.1999995708773285,9.43598212748704e-36,2.1623074613900733e-29,2.921279020435164e-42,1.4705945617307004e-58,1.0960462732906233e-07,2.5205056858371423e-14,7.433332857158981e-23,4.291226715924251e-07,2.2973460746418257e-07,1.7969932194107727e-09,7.834308576182661e-22,3.3077177760156696e-18,2.2794844573080476e-18,4.986871174506285e-34,8.237811449401891e-27,6.381071937681313e-35,7.790580463713466e-36,2.4622756781945372e-40,1.7405553514531532e-54,3.582880676384388e-32,1.8487889988079725e-48,2.949078356554586e-46,7.547144090746792e-46,3.2224354903411063e-49,1.3224313232751962e-70,2.3967666947952177e-72,1.707694449694809e-63,7.8407386681215805e-53,1.820465943537536e-46,8.065533356720114e-55
