Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73)
1.7378333206432181e-15,0.002771490666666666,0.2,0.0,0.008156488069980514,0.19999999936282165,0.1999999973290651,0.19999999997869108,0.1999999950045848,7.967114649193241e-43,2.968676734512694e-34,7.376361156762827e-55,1.0531167806586352e-72,1.2743567164835886e-09,3.628296196375223e-15,3.752443788884786e-24,4.995415262946743e-09,2.6709385194524084e-09,2.130535798965569e-11,1.4351124174989254e-25,1.154465299861189e-22,3.783303648496156e-23,3.698182549105957e-40,1.7038803980430773e-33,1.6170384314633265e-44,5.8324592322744e-45,3.2054660111272228e-53,5.668598313748629e-74,1.4463858545487637e-42,6.801853872780466e-62,3.4924170406088232e-62,2.6922932262913925e-62,3.933534960811655e-64,3.751202215260662e-95,6.23268864364812e-93,5.521750091013085e-85,4.426168982093064e-70
2.5933820326931762e-15,0.002771490666666666,0.2,0.0,0.008156483658074398,0.19999999904913435,0.19999999601414498,0.1999999999682026,0.19999999254546358,4.6010832519757696e-42,4.571176469145694e-34,8.086611997888676e-54,1.430007660256938e-71,1.9017313007458247e-09,5.4145313397032445e-15,8.358242534736841e-24,7.454536449342304e-09,3.98586040355056e-09,3.1792031062199255e-11,4.509539628038857e-25,3.3994553737929228e-22,1.1845627917503997e-22,2.0576528943595097e-39,9.178517996732506e-33,1.3005596775176366e-43,4.776734581197264e-44,3.561854255270982e-52,9.659497139979273e-73,1.1847575678190185e-41,7.464629225073884e-61,4.743643705035038e-61,3.788202800757454e-61,5.341273638139882e-63,1.2387292311902255e-91,1.8417408150270702e-88,7.0476833222705455e-84,6.600356396049827e-69
3.4489307447431343e-15,0.002771490666666666,0.2,0.0,0.008156479246277156,0.19999999873544738,0.19999999469922602,0.19999999995771553,0.1999999900864481,1.7992762382032004e-41,6.490686650778268e-34,5.550080282331153e-53,1.7846393325806573e-70,2.5291052052123768e-09,7.200764487954005e-15,1.4785478797250722e-23,9.91355195775684e-09,5.300781169145262e-09,4.227730653958326e-11,1.0235749215765082e-24,7.268083038798332e-22,2.67952530781673e-22,7.31441617909768e-39,3.14825557334802e-32,6.521598004330073e-43,2.431321891035926e-43,2.475426942518181e-51,1.0566434648196601e-71,6.031577126925468e-41,5.130492726795902e-60,5.896110980605531e-60,3.3772284039294815e-60,6.6658712481510235e-62,1.1724354512262376e-90,1.724163847013236e-87,2.6254967720277308e-82,8.335713469805374e-68
4.304479456793093e-15,0.002771490666666666,0.2,0.0,0.008156474834588787,0.19999999842176075,0.19999999338430816,0.1999999999472299,0.1999999876275382,5.467667346829218e-41,9.056954632085042e-34,2.899264514433834e-52,1.608746164437089e-69,3.1564784298622414e-09,8.98699562100639e-15,2.3035259863402396e-23,1.2372461792619155e-08,6.615700816253941e-09,5.276118460421563e-11,1.9467668856468674e-24,1.3049873484315286e-21,5.078889290580993e-22,2.0230508700901188e-38,8.385458713794014e-32,2.4699898284757398e-42,9.344834773161269e-43,1.3091647525790655e-50,9.082911667646109e-71,2.318907141625932e-40,2.6853811587809485e-59,5.29307096338443e-59,2.3283946609708006e-59,6.008886158202446e-61,8.026390457360434e-90,1.1320982528936777e-86,5.838199185918038e-81,7.795790588554622e-67
6.015576880893009e-15,0.002771490666666666,0.2,0.0,0.008156466011538637,0.19999999779438857,0.1999999907544758,0.19999999992626274,0.19999998271003555,3.142921605676984e-40,1.8244609820031143e-33,5.05153267282815e-51,6.823245194857764e-68,4.4112228396343736e-09,1.2559451766908279e-14,4.5006560966964227e-23,1.728996445815675e-08,9.245536755078357e-09,7.372474917215075e-11,5.161501936678612e-24,3.10505111848997e-21,1.3374118470120807e-21,9.814672274625627e-38,3.750703837437575e-31,2.1085974244556399e-41,8.265504306921598e-42,2.350109647380054e-49,5.506955780345522e-69,2.053192253875354e-39,4.7163219446419056e-58,2.2257626727092534e-57,8.038641026380139e-58,2.5485748109689203e-59,3.800646944601435e-88,2.8903488207149434e-85,1.159376819355958e-78,3.891968076093661e-65
7.726674304992926e-15,0.002771490666666666,0.2,0.0,0.008156457188923907,0.19999999716701772,0.19999998812464787,0.19999999990530118,0.19999997779295556,1.1359051977553901e-39,3.763593879266666e-33,3.1620727296963495e-50,6.336919892340077e-67,5.665964529894498e-09,1.6131899616026516e-14,7.428102396451304e-23,2.220704448157782e-08,1.1875368220164669e-08,9.468272623012638e-11,1.0780075733289562e-23,5.8672437475204036e-21,2.774818723160827e-21,3.146379594075143e-37,1.1314240500709724e-30,9.260684444586313e-41,3.7373659118250243e-41,1.5001806773588062e-48,6.32706215414825e-68,9.291538547847047e-39,2.9707203774055216e-57,2.0568461033528607e-56,6.996366494718335e-57,2.3669256009555673e-58,5.090440352297169e-87,2.7514314789025034e-84,2.043866038040682e-77,3.8478683841539826e-64
9.437771729092842e-15,0.002771490666666666,0.2,0.0,0.00815644836674456,0.19999999653964823,0.19999998549482448,0.19999999988434525,0.19999997287629814,3.213357536739167e-39,7.585273323278442e-33,1.409750944482653e-49,4.0927467722647404e-66,6.9207035004661686e-09,1.9704338998457246e-14,1.1086799450240251e-22,2.7123701900396045e-08,1.4505195211661287e-08,1.1563511731945011e-10,1.9523583243940423e-23,9.662998047804552e-21,4.9920871089208e-21,8.048060660531017e-37,2.736052366351326e-30,3.046836197052757e-40,1.2646926236185232e-40,6.852661824744253e-48,5.086175434989701e-67,3.147297526311791e-38,1.3351230844395904e-56,1.3207971734979505e-55,4.254884630222354e-56,1.528696392336896e-57,5.998591114630894e-86,1.7427898207364604e-83,2.3953142102111852e-76,2.670288495336657e-63
1.1148869153192759e-14,0.002771490666666666,0.2,0.0,0.008156439545000563,0.1999999959122801,0.19999998286500553,0.19999999986339487,0.1999999679600633,7.787325133087817e-39,1.451895092294301e-32,5.2548312990738865e-49,2.126994291149925e-65,8.175439751174543e-09,2.3276769745728484e-14,1.5477673790711505e-22,3.203993675181739e-08,1.7135017729715492e-08,1.365819239681871e-10,3.21070583615994e-23,1.4512434061811736e-20,8.153783308473501e-21,1.779954060023482e-36,5.72428450774942e-30,8.42987714539453e-40,3.60424801822668e-40,2.6214293296339857e-47,3.376788704765473e-66,8.981125369274678e-38,5.030019354150212e-56,6.821303462754024e-55,2.153159027590799e-55,7.944611412189964e-57,6.437063512781126e-85,8.652610723340319e-83,2.1932740388834038e-75,1.504773837032225e-62
1.457106400139259e-14,0.002771490666666666,0.2,0.0,0.008156421902818452,0.19999999465754792,0.19999997760538107,0.19999999982151087,0.19999995812886115,3.559522318843831e-38,4.52614026365799e-32,6.783483715889961e-48,5.409654481681365e-64,1.0684904092330593e-08,3.042160468838516e-14,2.6459508336279304e-22,4.1871138895207763e-08,2.2394649346061736e-08,1.7845878980384483e-10,7.153752363609764e-23,2.737415467380153e-20,1.7902451459388492e-20,6.634909917881365e-36,1.9011737460443235e-29,4.786007004012848e-39,2.292846109492182e-39,3.847746239202389e-46,5.3598742119415865e-64,5.7507746426382085e-37,7.09680694295491e-55,1.7049313967921949e-53,9.192279505824443e-54,2.0205775187426302e-55,3.587927912324468e-82,1.3348851171151846e-82,2.1598273097189838e-73,7.300853820521894e-61
1.761562372742029e-14,0.002771490666666666,0.2,0.0,0.008156406208893482,0.19999999354127854,0.19999997292616495,0.19999999978426744,0.19999994938394086,9.960235871816253e-38,1.026784102490167e-31,3.0610876524804204e-47,3.35718746388051e-63,1.2917442888218908e-08,3.677798497458086e-14,3.8700098520494106e-22,5.061605917333772e-08,2.7073871843654603e-08,2.1569583160344642e-10,1.2633450839112187e-22,4.2414743723024957e-20,3.12128274238758e-20,1.6464812625379536e-35,4.3617902681816245e-29,1.4989681221853554e-38,7.661331253090393e-39,1.8357476506526214e-45,4.60566208063265e-63,1.93097967981242e-36,3.378435296329928e-54,1.0469861390496217e-52,6.017349764394559e-53,1.2539536583722462e-54,4.760843329173871e-81,-3.3842126485001424e-81,2.3545222222481773e-72,5.016964717021952e-60
2.0660183453447992e-14,0.002771490666666666,0.2,0.0,0.008156390516346214,0.1999999924250134,0.19999996824696292,0.1999999997470417,0.19999994064035784,2.3331854856650607e-37,2.048124812912378e-31,1.0474438513548129e-46,1.5107290928012087e-62,1.5149973070682876e-08,4.3134335453636834e-14,5.327227402001255e-22,5.935964218326683e-08,3.17530801808578e-08,2.529152159033744e-10,2.037679127027634e-22,6.086468201983083e-20,4.9712191870045096e-20,3.503949960099366e-35,8.679698196079108e-29,3.818426754326689e-38,2.071576041209544e-38,6.597756061184717e-45,2.6267457002379153e-62,5.249168519782937e-36,1.2233020851739575e-53,4.664302529878212e-52,2.7736033542550663e-52,5.642770191327213e-54,3.7729978563032004e-80,1.8086630673983467e-79,1.5765491287287176e-71,2.5689859126358486e-59
2.3704743179475692e-14,0.002771490666666666,0.2,0.0,0.00815637482517643,0.19999999130875265,0.19999996356777514,0.1999999997098336,0.19999993189811194,4.820682407754205e-37,3.7136498158847678e-31,3.0039500765023516e-46,5.606695583493183e-62,1.7382494638767055e-08,4.9490655204659096e-14,7.018109541298771e-22,6.810188812825304e-08,3.6432274358475804e-08,2.9011695104292207e-10,3.0774670756911635e-22,8.272377199955718e-20,7.414909699428818e-20,6.685046598824965e-35,1.5616519909706582e-28,8.475755036574509e-38,4.842520668011503e-38,1.9831952322793566e-44,1.2144116234594893e-61,1.2345627701484705e-35,3.745296887313768e-53,1.711679888979668e-51,1.0471827303196198e-51,2.094173416881095e-53,2.4854772394448155e-79,8.270327010056994e-79,9.080835817964443e-71,1.0372810127472423e-58
2.9793862631531096e-14,0.002771490666666666,0.2,0.0,0.008156343446968483,0.19999998907624403,0.19999995420944197,0.19999999963547033,0.19999991441763043,1.6293047175665192e-36,1.004792507513671e-30,1.9163163449801523e-45,6.0408751236901355e-61,2.1847511927970917e-08,6.220319883774209e-14,1.110289174553002e-21,8.558236963652314e-08,4.579062023817459e-08,3.644675071840481e-10,6.109828026916801e-22,1.3664885865179023e-19,1.4357435465801397e-19,1.954340985889517e-34,4.130288812084376e-28,3.2073672517991537e-37,2.0442957776281005e-37,1.4201498524765097e-43,3.025682164274008e-60,5.310816821385529e-35,3.032781532395505e-52,1.7940863180156246e-50,1.3515073838037452e-50,2.2563427066633624e-52,1.5333831110836645e-77,1.341057187905086e-78,2.4809528782655906e-69,1.484191655188626e-57
4.1972101535641904e-14,0.002771490666666666,0.2,0.0,0.008156280707073145,0.19999998461127838,0.1999999354929455,0.19999999948695524,0.19999987947270323,1.0295815622809796e-35,4.5057937920376916e-30,3.165449551278148e-44,2.123600244556494e-59,3.0777443091730674e-08,8.762787682791189e-14,2.2098693264329916e-21,1.205272968177546e-07,6.45071421179501e-08,5.129571961385028e-10,1.7081009191121475e-21,2.8526518073871294e-19,3.818109249984094e-19,9.550276364022903e-34,1.7588116114502465e-27,2.2775266812630127e-36,1.7819489591555012e-36,2.918500173170974e-42,4.188966041184836e-58,4.914024128895603e-34,9.531272394240165e-51,5.98371850641244e-49,7.034243136752324e-49,7.931886905987146e-51,5.277242997714742e-75,4.872227375586767e-78,3.100147912970309e-67,8.985393014529282e-56
5.415034043975271e-14,0.002771490666666666,0.2,0.0,0.008156217989193939,0.1999999801463818,0.1999999167766755,0.19999999933872153,0.19999984454914632,3.8048855430909133e-35,1.3488446868939894e-29,1.9557311605435373e-43,1.98168486826021e-58,3.9707236318258537e-08,1.1305195997507423e-13,3.688977954177847e-21,1.5545085372284066e-07,8.322343753445802e-08,6.611654311377844e-10,3.668057075367164e-21,4.880978614564267e-19,7.820797849895129e-19,2.9750207692395458e-33,5.0428034795179556e-27,9.05450018930888e-36,7.867911086998607e-36,1.9721339723987485e-41,5.231934737783612e-57,2.285405145261715e-33,8.098206539838563e-50,5.388014315417158e-48,6.69218316981216e-48,7.401806881944452e-50,1.0014903278973867e-73,2.395742029834237e-74,4.932540596947706e-66,9.402411642241341e-55
6.632857934386351e-14,0.002771490666666666,0.2,0.0,0.008156155293317341,0.19999997568155417,0.1999998980606319,0.19999999919076883,0.19999980964694666,1.057521304533516e-34,3.209161255518794e-29,8.146111269656358e-43,1.1871822613063529e-57,4.8636891546292333e-08,1.38475389308612e-13,5.55084881518768e-21,1.9035305335086372e-07,1.0193950653914869e-07,8.090927439323231e-10,6.74126264127924e-21,7.450024624402917e-19,1.3738791762778226e-18,7.202593655609615e-33,1.155333086555789e-26,2.6656176641829213e-35,2.474077429806441e-35,8.74110005023054e-41,3.967103341230224e-56,7.616019851791867e-33,4.485515296915278e-49,3.1044528275854627e-47,3.968650830614643e-47,4.434248065438881e-49,1.2186392019742235e-72,1.609391971987571e-73,5.158711405305217e-65,6.046263024380843e-54
7.850681824797431e-14,0.002771490666666666,0.2,0.0,0.008156092619429841,0.19999997121679558,0.1999998793448147,0.19999999904309648,0.19999977476609135,2.462149325770494e-34,6.587198192210114e-29,2.6940332561111758e-42,5.427829163311859e-57,5.756640871454899e-08,1.6389810586081998e-13,7.798712555487647e-21,2.2523390869302036e-07,1.2065534918344128e-07,9.567396652633106e-10,1.1178161763464142e-20,1.0558269499835573e-18,2.1807783632724436e-18,1.482801646780383e-32,2.2925178881741174e-26,6.513659102443864e-35,6.29364157276433e-35,3.0262310895965097e-40,2.301178382793229e-55,2.0730435022959238e-32,1.9512934805756094e-48,1.3628619772186057e-46,1.809265524818809e-46,2.0273470638814377e-48,1.125868798194681e-71,6.853594391151087e-73,3.953714499537831e-64,2.9251338202917715e-53
9.068505715208512e-14,0.002771490666666666,0.2,0.0,0.008156029967517936,0.19999996675210605,0.19999986062922376,0.199999998895704,0.1999997399065673,5.0709239007420935e-34,1.2188562021076919e-28,7.564507740386324e-42,2.0236117970383218e-56,6.64957877617243e-08,1.8932005066807368e-13,1.0435796651534375e-20,2.6009343273239943e-07,1.3937096551872297e-07,1.1041067248519088e-09,1.72292285386264e-20,1.4204159831593218e-18,3.2215420347554863e-18,2.7240923276947957e-32,4.113934792069056e-26,1.3946550258967037e-34,1.3776418949382662e-34,8.7611515737954e-40,1.097977571733583e-54,4.898769534624226e-32,7.102253676599277e-48,4.88292375371501e-46,6.80368087432668e-46,7.558373515926973e-48,8.2038954397418e-71,2.2456916567647255e-72,2.30490331321368e-63,1.1514230626405284e-52
1.1504153496030673e-13,0.002771490666666666,0.2,0.0,0.008155904729566942,0.1999999578229343,0.1999998231987207,0.1999999986017565,0.19999967025146123,1.6721405942602e-33,3.3631527335428947e-28,4.3110685990461706e-41,1.9403266393981886e-55,8.43541312475094e-08,2.401613892146984e-13,1.6890520977308524e-20,3.2974853879719336e-07,1.768015194676522e-07,1.3980033729144223e-09,3.517590572653881e-20,2.3102742768260804e-18,6.0639009573027156e-18,7.268472304610998e-32,1.0763095634367976e-25,4.858495560186407e-34,4.807483785339529e-34,5.085103042254452e-39,2.17161707698919e-53,2.051897956807603e-31,6.959890445137262e-47,4.2953150238903686e-45,6.969293401468041e-45,7.247243223498409e-47,4.400323124693384e-69,3.9559041327647786e-72,5.209393803402615e-62,1.3148022717050762e-51
1.3939801276852833e-13,0.002771490666666666,0.2,0.0,0.008155779579356521,0.1999999488940392,0.1999997857691222,0.1999999983089221,0.19999960068152478,4.383641074493165e-33,7.633261641870537e-28,1.7082354678792853e-40,1.1063782294805775e-54,1.0221192151276963e-07,2.9099893332996656e-13,2.494077921666433e-20,3.9931847525036465e-07,2.1423116879640363e-07,1.6907869058187726e-09,6.258570021604685e-20,3.4133542654824698e-18,9.987046054284306e-18,1.573726892060004e-31,2.336572610269854e-25,1.3168528229507072e-33,1.2652065408942694e-33,1.99091169287178e-38,1.729597717185381e-52,6.501910733697305e-31,3.888101482354278e-46,2.287070144382899e-44,3.9614298768989275e-44,4.13236918919315e-46,5.4629447740262926e-68,8.104136658785856e-71,5.0178127919887024e-61,8.289941184423578e-51
1.6375449057674994e-13,0.002771490666666666,0.2,0.0,0.00815565451677897,0.19999993996542093,0.19999974834042786,0.19999999801719667,0.19999953119665437,9.837246646716553e-33,1.51677674545119e-27,5.363091405740938e-40,4.693645769002912e-54,1.200691580662456e-07,3.4183221147504944e-13,3.4612279056493456e-20,4.68803345669884e-07,2.516599139149423e-07,1.982461525260113e-09,1.0146352099401628e-19,4.728443978238692e-18,1.5044619002921734e-17,2.963547514848889e-31,4.472300831769502e-25,3.0252422177954208e-33,2.7581293836254697e-33,6.061578977605485e-38,9.33537102699651e-52,1.708005562170503e-30,1.587351762632738e-45,9.090426397384502e-44,1.632916615402622e-43,1.7530861977935966e-45,4.4416704630059894e-67,4.692528003826086e-70,3.314189778635921e-60,3.770469886586462e-50
1.8811096838497154e-13,0.002771490666666666,0.2,0.0,0.008155529541726733,0.19999993103707972,0.19999971091263738,0.19999999772657598,0.19999946179674655,1.9730627812794348e-32,2.736745478403439e-27,1.434074304754904e-39,1.634135235152803e-53,1.3792584041629707e-07,3.926607521985576e-13,4.593067912969621e-20,5.38203253508319e-07,2.8908775523273825e-07,2.273031417175952e-09,1.5381478116434584e-19,6.2543351132569294e-18,2.1271098311792736e-17,5.055754077455548e-31,7.8163988171997985e-25,6.171730615189083e-33,5.273084147031321e-33,1.5484765711338015e-37,3.995790118405904e-51,3.923084754638472e-30,5.278183405671405e-45,2.973569046687867e-43,5.4634454745967656e-43,6.103488456658585e-45,2.8202527777391613e-66,1.522831926657908e-69,1.7175147069172941e-59,1.3850846552087085e-49
2.1246744619319314e-13,0.002771490666666666,0.2,0.0,0.008155404654092405,0.1999999221090159,0.19999967348575026,0.1999999974370558,0.19999939248169796,3.6350905630503536e-32,4.58952985259024e-27,3.4003658378609e-39,4.897768961252141e-53,1.5578196807089197e-07,4.434840841453426e-13,5.892158914831419e-20,6.075183020931215e-07,3.2651469315876776e-07,2.5625007518105073e-09,2.2164539469782434e-19,7.989824699854818e-18,2.8688507320473687e-17,8.016009491850004e-31,1.275408092542666e-24,1.1517743775583654e-32,9.161735772095692e-33,3.4774907135087412e-37,1.439741154013979e-50,8.144739218543286e-30,1.5052285140773682e-44,8.396159135734624e-43,1.5646840631013502e-42,1.8293011246093956e-44,1.48057852214663e-65,3.6680247171704607e-69,7.333878210853717e-59,4.34842366786076e-49
2.6118040180963635e-13,0.002771490666666666,0.2,0.0,0.008155155140648497,0.19999990425372127,0.19999959863468458,0.19999999686130057,0.19999925410576583,1.02560704962992e-31,1.0989681801747644e-26,1.50111929955818e-38,3.3763089299842335e-52,1.9149255732358328e-07,5.451132368427336e-13,9.002313256801292e-20,7.458942341837213e-07,4.0136586046895414e-07,3.1381543517568486e-09,4.117708157920381e-19,1.208482101057719e-17,4.714588448957639e-17,1.7228751147044982e-30,2.9210731927864335e-24,3.303667229028774e-32,2.2693958707375876e-32,1.3451703369080814e-36,1.4938907358664653e-49,2.833992300771647e-29,9.238236701045865e-44,5.0906837628415545e-42,9.658299440723087e-42,1.261008428862447e-43,4.087530019780389e-64,7.069262618631477e-69,1.03208648942731e-57,3.397422537742036e-48
