Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107)
2.9538314621133843e-16,0.0004434385066666667,0.2,0.0,0.0013050381626147941,0.19999999990313128,0.19999999959394393,0.19999999999676066,0.1999999992405278,9.63743603817488e-50,2.7305151032838074e-40,2.1403257514137135e-62,1.915309162517873e-83,1.9373746868676932e-10,4.455528699646298e-17,2.1847796033013912e-28,7.594722260429507e-10,4.0605613989765177e-10,3.239326775605311e-12,2.347869989898306e-29,7.631973155584707e-25,9.557356463901375e-26,1.1953994136322885e-45,3.451973022996235e-38,1.5795793736183639e-50,2.2735399033098176e-51,1.9625759736547734e-60,1.9364237109810613e-83,3.7419531834940084e-48,5.8668553249543206e-71,5.251947967873754e-71,2.0648352846663938e-70,4.196956487612039e-74
5.204369724639668e-16,0.0004434385066666667,0.2,0.0,0.0013050371245192007,0.19999999982932665,0.19999999928456816,0.19999999999429274,0.1999999986618852,3.5750008168036694e-48,1.7146057467528675e-39,4.9293769645917097e-60,1.3037274002537823e-80,3.4134669776992525e-10,7.850210986478346e-17,6.775422032771868e-28,1.3381148298512132e-09,7.154319620688001e-10,5.707231154396345e-12,1.3273824038805208e-28,4.272644142281928e-24,5.399515509286979e-25,2.2794905095490806e-44,6.550932524589328e-37,1.0373956658553287e-48,1.4989683673141549e-49,4.537533618421375e-58,5.547171127894737e-80,2.467418162309406e-46,1.3805509889205405e-68,3.5734181351506307e-68,1.6795051062865744e-67,2.8568166638625433e-71
9.705446249692235e-16,0.0004434385066666667,0.2,0.0,0.0013050350483374022,0.1999999996817178,0.19999999866581733,0.19999999998935722,0.19999999750460754,1.6990948663711463e-46,3.3268261192056e-38,1.6185312359186265e-57,1.9157903705967536e-77,6.365644512689636e-10,1.463955925183688e-16,2.3575874433434043e-27,2.4953924951783385e-09,1.3341828654892106e-09,1.0642639546837939e-11,8.826148121999154e-28,2.785765634659406e-23,3.585198250586275e-24,5.512158214981588e-43,1.5689781987798846e-35,9.147322665332614e-47,1.3317018538596624e-47,1.5010683916444634e-55,2.5510051322528673e-76,2.1931214555695837e-44,4.903527363888071e-66,5.241202161156887e-65,2.0711691712273737e-64,4.1980108378579296e-68
1.870759929979737e-15,0.0004434385066666667,0.2,0.0,0.0013050308960113575,0.19999999938650145,0.19999999742831862,0.1999999999794879,0.19999999519008238,9.084890876369274e-45,8.77890329425723e-37,6.3328894480745666e-55,2.829912285871417e-74,1.2269971395933509e-09,2.8218190167410734e-16,8.776710842967243e-27,4.809917657034696e-09,2.5716817086688058e-09,2.0511855109533302e-11,6.418843669731651e-27,1.949669983225655e-22,2.5999298256550594e-23,1.5057485964235995e-41,4.207411060728386e-34,9.289780220076606e-45,1.371468503048858e-45,5.955566392854994e-53,1.5037821862091359e-72,2.2627513353092783e-42,2.493331753005517e-63,7.7200321479294276e-62,3.167275183808238e-61,6.201096950009501e-65
3.671190540000764e-15,0.0004434385066666667,0.2,0.0,0.0013050225915094728,0.1999999987960744,0.19999999495333307,0.1999999999597556,0.19999999056115272,5.039555465033671e-43,2.446140028571499e-35,2.6235819310167363e-52,4.554189725757448e-71,2.4078512415000964e-09,5.537518648255146e-16,3.3942020968564665e-26,9.438847308320225e-09,5.046667540582539e-09,4.0243883246590806e-11,4.892639419918864e-26,1.3814437937183945e-21,1.9704805391750834e-22,4.325106155983058e-40,1.1680009897797955e-32,9.807463947767395e-43,1.4826366872826306e-43,2.526215895071842e-50,9.824775363483182e-69,2.4637835214565444e-40,1.9986614457030885e-60,1.2353278149561352e-58,5.2725532986167e-58,9.979449675527306e-62
5.471621150021791e-15,0.0004434385066666667,0.2,0.0,0.0013050142872078545,0.1999999982056549,0.1999999924783633,0.19999999994003184,0.19999998593238397,3.344266083248198e-42,1.331174083518276e-34,2.903348736147331e-51,6.21710125670813e-70,3.5886903103549356e-09,8.253182478738896e-16,7.56621266298021e-26,1.4067616066636303e-08,7.521637566828499e-09,5.996737654584147e-11,1.5331177966238197e-25,4.125275017744693e-21,6.150682063132764e-22,2.385501650807653e-39,6.341702378283591e-32,7.994120040656264e-42,1.2159442091614044e-42,2.8085093206109075e-49,1.6735212312901856e-67,2.027498964964905e-39,2.5979867685959176e-59,1.686944416602239e-57,7.418567168377917e-57,1.3623333684297922e-60
7.272051760042818e-15,0.0004434385066666667,0.2,0.0,0.001305005983106494,0.19999999761524284,0.19999999000340934,0.19999999992031658,0.1999999813037761,1.3555336545099313e-41,4.621485672990449e-34,2.0124887390974902e-50,7.819436966922036e-69,4.769514346070443e-09,1.096880995088039e-15,1.3410287987560881e-25,1.8696223937010206e-08,9.996591787768995e-09,7.968233847119547e-11,3.474751282296027e-25,8.94024441374766e-21,1.3888663381931674e-21,8.417549217068123e-39,2.1960272845456945e-31,4.0621922256670203e-41,6.198809205915852e-42,1.9531259448895e-48,1.829763903149195e-66,1.0384835166232012e-38,2.1596141341223384e-58,2.112468733378252e-56,6.613625799703791e-56,1.7134479901309002e-59
9.072482370063845e-15,0.0004434385066666667,0.2,0.0,0.001304997679205382,0.19999999702483834,0.19999998752847123,0.19999999990060988,0.19999997667532915,4.189281400088787e-41,1.247300428825698e-33,1.0630652814324748e-49,7.124963596457252e-68,5.9503233485561935e-09,1.3684400488523476e-15,2.094357357103482e-25,2.332467092463765e-08,1.2471530203778434e-08,9.93887726024341e-11,6.602719315458112e-25,1.6264000263300253e-20,2.629345684592464e-21,2.3123815407058222e-38,5.910356646980699e-31,1.5614445607246623e-40,2.385792847210054e-41,1.0337159692952409e-47,1.572193842074689e-65,4.023271112896501e-38,1.4008656327087853e-57,1.91623575091732e-55,4.560108889816329e-55,1.5612701951408782e-58
1.2673343590105897e-14,0.0004434385066666667,0.2,0.0,0.0013049810720038707,0.19999999584405187,0.19999998257864235,0.19999999986122202,0.19999996741891776,2.466013375417606e-40,5.7426320586800836e-33,1.9122940876642173e-48,3.125627658315871e-66,8.311896253503328e-09,1.911546862402888e-15,4.1141345052654993e-25,3.258108227091563e-08,1.742135962239212e-08,1.387760707487953e-10,1.7488413998415427e-24,3.963317166326546e-20,6.912544235213518e-21,1.1066989395243059e-37,2.703694122633994e-30,1.385433628704926e-39,2.105573645788116e-40,1.8555051528072368e-46,9.524412703146862e-64,3.638836561082802e-37,4.358488064970297e-56,8.327769560382829e-54,1.5742393594428983e-53,6.849084315869193e-57
1.627420481014795e-14,0.0004434385066666667,0.2,0.0,0.0013049644656032485,0.19999999466329552,0.1999999776288767,0.19999999982186822,0.1999999581631499,9.047902377764014e-40,1.7715379724971648e-32,1.2212179817335041e-47,2.9634052677877303e-65,1.067340902447161e-08,2.4546382264391934e-15,6.82970274600456e-25,4.183685014713569e-08,2.2371125825671768e-08,1.781292996731271e-10,3.6507174676716604e-24,7.65055981600361e-20,1.432564093118057e-20,3.509184695705706e-37,8.296905395843037e-30,6.252348661452046e-39,9.466179306414453e-40,1.1813251861829819e-45,1.0935974544294845e-62,1.6683623068933477e-36,3.6692259773035555e-55,7.852433409638811e-53,1.3685863503230266e-52,6.493611012807828e-56
1.9875066030190005e-14,0.0004434385066666667,0.2,0.0,0.0013049478600034381,0.1999999934825692,0.19999997267917427,0.1999999997825485,0.19999994890802542,2.5935588774301802e-39,4.3737076004168604e-32,5.566914305792216e-47,1.9604075185795524e-64,1.303486166069873e-08,2.997713654499279e-15,1.025553667581443e-24,5.1091974597160296e-08,2.7320828816777852e-08,2.1744848955634003e-10,6.6100938143818415e-24,1.284410181721463e-19,2.5749435112499658e-20,8.882232029275018e-37,2.0377243522944994e-29,2.1109872936189277e-38,3.1716583010222414e-39,5.366094845223943e-45,8.77738682586445e-62,5.721376655946675e-36,2.174853149800097e-54,5.161794946933405e-52,8.298167893723021e-52,4.295774622876781e-55
2.347592725023206e-14,0.0004434385066666667,0.2,0.0,0.001304931255204364,0.19999999230187293,0.199999967729535,0.19999999974326277,0.19999993965354437,6.366184094887151e-39,9.33863887270441e-32,2.12477913238215e-46,1.0445135947214024e-63,1.539625416142948e-08,3.5407726642526072e-15,1.440598698739298e-24,6.034645566447851e-08,3.227046859884381e-08,2.5673367029589425e-10,1.0869455413415992e-23,1.9620394888858572e-19,4.2024647652524323e-20,1.9431144131537308e-36,4.3266458181649233e-29,6.001624258533442e-38,8.894702653997945e-39,2.033551304783357e-44,5.808365902512008e-61,1.65388464406493e-35,1.0760050321424157e-53,2.731268077276583e-51,4.175576631801686e-51,2.288806537574368e-54
2.8670470206447704e-14,0.0004434385066666667,0.2,0.0,0.0013049073028059196,0.199999990598673,0.19999996058937852,0.19999999968664972,0.19999992630431618,1.9759387433333844e-38,2.350077896804619e-31,1.3973278465147722e-45,1.1108777970749894e-62,1.8802654054106597e-08,4.324150762389897e-15,2.169793256569896e-24,7.36956838505992e-08,3.941062588764214e-08,3.133459638363962e-10,1.977745644219049e-23,3.2228283413318844e-19,7.559375843631577e-20,5.05696927855414e-36,1.0784436006484514e-28,2.2821966095108934e-37,3.2383847203319346e-38,1.2869143534808475e-43,1.0618500087868788e-59,6.531558476550211e-35,1.2369036499074245e-52,2.8679092751530193e-50,4.916201754060291e-50,2.43422451903784e-53
3.386501316266335e-14,0.0004434385066666667,0.2,0.0,0.001304883352073473,0.1999999888955356,0.19999995344935356,0.19999999963010726,0.1999999129564267,5.060544579643958e-38,5.034509305139326e-31,6.254471014850696e-45,6.983082414713784e-62,2.220892879827088e-08,5.107492322572027e-15,3.0568365149842364e-24,8.704357334073341e-08,4.6550651650848995e-08,3.698876294497905e-10,3.2586121784758347e-23,4.828117579534027e-19,1.2312057837549166e-19,1.11155259099202e-35,2.2887476187476575e-28,6.711260686561656e-37,9.082076621893322e-38,5.4881560785548835e-43,1.8573241385363525e-58,2.007090378793411e-34,8.79937622186284e-52,1.783105814640136e-49,3.5382713636255784e-49,1.5301726408244617e-52
3.9059556118878995e-14,0.0004434385066666667,0.2,0.0,0.0013048594030068048,0.1999999871924608,0.19999994630946008,0.1999999995736354,0.19999989960987577,1.1144163562919936e-37,9.595683812461288e-31,2.049137418346036e-44,2.9525707348363775e-61,2.561507839173041e-08,5.890795943886754e-15,4.105895735237376e-24,1.0039012426119382e-07,5.369054589756461e-08,4.263587537198365e-10,5.000346697914703e-23,6.783031597300085e-19,1.8677322389084777e-19,2.163708991009455e-35,4.323630722452027e-28,1.6423195765603344e-36,2.113537070804391e-37,1.7260121461485225e-42,1.0245911544106602e-57,5.089466665221416e-34,3.6707051835321997e-51,7.466378447238979e-49,1.4821821821881935e-48,6.4698309871723125e-52
4.9448642031310285e-14,0.0004434385066666667,0.2,0.0,0.00130481150986992,0.19999998378649897,0.19999993203006766,0.19999999946090286,0.19999987292078913,4.078440399012013e-37,2.763386486903899e-30,1.4892185921391103e-43,3.542898921482413e-60,3.242700211773142e-08,7.457283745284499e-15,6.70679174338845e-24,1.2707921090024257e-07,6.79699398780582e-08,5.390897252807938e-10,1.0151587885312353e-22,1.1748316689174372e-18,3.7058393202892686e-19,6.438414084666385e-35,1.2231114006203036e-27,7.146741840824335e-36,8.074137029242257e-37,1.1226793693308961e-41,1.8268038142948828e-56,2.376189734089476e-33,3.993601593023592e-50,8.750778264911549e-48,1.6205819299569517e-47,7.763357627345984e-51
5.983772794374158e-14,0.0004434385066666667,0.2,0.0,0.0013047636233935048,0.19999998038078737,0.1999999177512012,0.1999999993484514,0.19999984623705527,1.1237083543263312e-36,6.396544077353078e-30,6.408290894641349e-43,2.092260827711875e-59,3.923842521451489e-08,9.023602925278565e-15,1.0005915248324259e-23,1.5376294478133732e-07,8.224880790214215e-08,6.515395715099805e-10,1.8002362717358914e-22,1.812569278179433e-18,6.426868598590603e-19,1.5242546531648683e-34,2.7862723999850873e-27,2.2200836321910437e-35,2.2190014770548518e-36,4.4272380425275307e-41,1.245962459042064e-55,7.780623151204957e-33,2.1191190239177555e-49,5.078196960466916e-47,8.61497503325779e-47,4.584644464614398e-50
7.022681385617286e-14,0.0004434385066666667,0.2,0.0,0.001304715743575798,0.19999997697532618,0.19999990347286065,0.19999999923628045,0.19999981955867308,2.5955788147058993e-36,1.2842296162213603e-29,2.1483865551682527e-42,9.388859598726443e-59,4.604934766448718e-08,1.058974224547292e-14,1.4036687485803166e-23,1.8044132691783994e-07,9.652715004281446e-08,7.637089837053674e-10,2.9125783040789043e-22,2.5911163187484477e-18,1.0173546440608652e-18,3.108691238902596e-34,5.510229529085766e-27,5.651054467053537e-35,4.970894078357496e-36,1.3503265734890773e-40,6.257970235644536e-55,2.0768146916464447e-32,8.423170007565971e-49,2.2365152703829526e-46,3.4282385157872643e-46,2.057318003077106e-49
8.061589976860414e-14,0.0004434385066666667,0.2,0.0,0.0013046678704150417,0.19999997357011529,0.19999988919504588,0.19999999912438923,0.19999979288564168,5.3289397931096955e-36,2.3358946483693375e-29,6.193353999873489e-42,3.542383313834382e-58,5.2859769450048464e-08,1.2155690468017378e-14,1.8832523822606416e-23,2.071143583231137e-07,1.1080496637306797e-07,8.755986514088268e-10,4.409764371545506e-22,3.509766688727036e-18,1.507388844583631e-18,5.709546091063664e-34,9.876517147261395e-27,1.2608454684817078e-34,9.710467492093878e-36,3.496807049914336e-40,2.657944602198973e-54,4.856020835104759e-32,2.825464244999085e-48,8.275224824984144e-46,1.1508463091793616e-45,7.762156672970147e-49
9.100498568103543e-14,0.0004434385066666667,0.2,0.0,0.0013046200039094798,0.19999997016515472,0.19999987491775684,0.199999999012777,0.19999976621796,1.0030879326266344e-35,3.9480517907885086e-29,1.591205091572812e-41,1.1594384456725452e-57,5.966969055359529e-08,1.3721436357288733e-14,2.4426829512131467e-23,2.337820400103872e-07,1.250822569658807e-07,9.872092623876417e-10,6.349625640368853e-22,4.567974683676484e-18,2.1243229809006385e-18,9.690213632698119e-34,1.6455671534616647e-26,2.5481247377275846e-34,1.720088376637687e-35,8.009383036082646e-40,9.878993913964127e-54,1.0288528642892298e-31,8.294102158493196e-48,2.6558701829244752e-45,3.3798264007582136e-45,2.5405765786945772e-48
1.1178315750589801e-13,0.0004434385066666667,0.2,0.0,0.0013045242908569228,0.19999996335598466,0.1999998463647557,0.19999999879038707,0.19999971289864177,2.9402789520710454e-35,9.600944475692778e-29,8.33731915451661e-41,9.762075591365058e-57,7.328803064423411e-08,1.685227621463828e-14,3.814439658965927e-23,2.8710135828239594e-07,1.5363526123096863e-07,1.2095960567244887e-09,1.1789801364354903e-21,7.101241807395022e-18,3.780363872930092e-18,2.3439882413316014e-33,3.893360072335933e-26,8.3494712408395e-34,4.397201767092726e-35,3.2400103669622804e-39,1.2489459902378194e-52,3.7356032124284223e-31,5.62452105527958e-47,2.134513884357717e-44,2.2915709176317465e-44,2.1390258311613855e-47
1.325613293307606e-13,0.0004434385066666667,0.2,0.0,0.0013044286044041145,0.19999995654781613,0.19999981781385667,0.19999999856910516,0.19999965960071023,7.13456612200307e-35,2.0004994497040008e-28,3.1371026251085747e-40,5.108489451719766e-56,8.690436779555937e-08,1.9982172004793757e-14,5.545637415564481e-23,3.4039928983502394e-07,1.8218616342147494e-07,1.43087483540218e-09,1.9700238169592306e-21,1.0187145806044527e-17,6.0588793795365165e-18,4.8059288275253695e-33,7.91066808294137e-26,2.1944298344295267e-33,9.339897986330918e-35,9.943202986956728e-39,7.850309144598982e-52,1.0765580085156824e-30,2.4893643048306535e-46,1.0763655258397063e-43,1.0134086176742895e-43,1.1193294382776383e-46
1.5333950115562316e-13,0.0004434385066666667,0.2,0.0,0.0013043329445370727,0.19999994974064908,0.1999997892650591,0.19999999834892582,0.1999996063241573,1.5137082464179754e-34,3.736726209575451e-28,9.488704509945371e-40,2.032077229579651e-55,1.0051870186670162e-07,2.3111033974577413e-14,7.662955189673009e-23,3.936758427659846e-07,2.1073496412047542e-07,1.6510510406191229e-09,3.055168094825766e-21,1.3821502929096908e-17,9.020471907626019e-18,8.77699736280123e-33,1.4440305664084045e-25,4.948323853790989e-33,1.7521296160432323e-34,2.5347789206821193e-38,3.511646962977901e-51,2.637131685292581e-30,8.50766397537523e-46,4.1315979554749355e-43,3.4588943731524083e-43,4.4524301737130174e-46
1.7411767298048573e-13,0.0004434385066666667,0.2,0.0,0.0013042373112418456,0.19999994293448362,0.19999976071836242,0.19999999812984362,0.1999995530689749,2.9087263309741e-34,6.436095808087164e-28,2.4685230892717374e-39,6.74063137101232e-55,1.1413103271676161e-07,2.6238772433917e-14,1.0193052816766675e-22,4.4693102516972227e-07,2.392816639107373e-07,1.870130087920286e-09,4.4818559716001386e-21,1.8000039686402468e-17,1.271482903102065e-17,1.472190104861237e-32,2.4352316272661232e-25,9.983125133300485e-33,3.009142588969621e-34,5.669725141182458e-38,1.2826126385341036e-50,5.740098084378614e-30,2.4541244482054796e-45,1.3229777848288173e-42,9.958903635357516e-43,1.476888899907141e-45
2.156740166302109e-13,0.0004434385066666667,0.2,0.0,0.0013040461243111793,0.19999992932515787,0.1999997036312695,0.19999999769494925,0.19999944662268931,8.71070932587592e-34,1.6036017486734393e-27,1.259142715810708e-38,5.50330560469513e-54,1.4134968418987418e-07,3.249052041402589e-14,1.6598132624901292e-22,5.53377310757469e-07,2.963687630946066e-07,2.3050182379146078e-09,8.55149227223065e-21,2.79734485167885e-17,2.2458760192317935e-17,3.4546047174949536e-32,5.843544691114562e-25,3.2143503962405766e-32,7.377001314240032e-34,2.1874672533789472e-37,1.3433754294303677e-49,2.1371368631265774e-29,1.5336225637467018e-44,9.962077215925679e-42,6.174367256385615e-42,1.2056863866545016e-44
2.5723036027993606e-13,0.0004434385066666667,0.2,0.0,0.0013038550435011027,0.1999999157198394,0.19999964655257318,0.19999999726437911,0.19999934026178878,2.1365645355669958e-33,3.390348800332516e-27,4.6518740337084573e-38,2.8605364599347207e-53,1.6856032108704298e-07,3.8736699872019645e-14,2.497377649196993e-22,6.597382112897769e-07,3.5344746562915113e-07,2.7355820796787536e-09,1.4565852629509377e-20,4.007498580546048e-17,3.552743947642965e-17,6.855555184835624e-32,1.1962926245530344e-24,8.298502307005852e-32,1.5284390668621737e-33,6.529080423682279e-37,8.00586271307975e-49,6.245196916075837e-29,6.583211822052455e-44,4.84691956540254e-41,2.6267708665703415e-41,6.26652232099963e-44
2.9878670392966124e-13,0.0004434385066666667,0.2,0.0,0.0013036640687010771,0.1999999021185288,0.19999958948226887,0.19999999683809094,0.19999923398620867,4.56335846127955e-33,6.391996612468895e-27,1.389841106539193e-37,1.1366614280362813e-52,1.9576294227988606e-07,4.497659605724374e-14,3.553258079628379e-22,7.660137914068035e-07,4.105177761655932e-07,3.161863988093956e-09,2.2917671336353598e-20,5.427282425085213e-17,5.206763834981329e-17,1.2127576419446512e-31,2.193622697453922e-24,1.8420568610490037e-31,2.8211133286891644e-33,1.6385695443481936e-36,3.510903469105727e-48,1.5449300756436442e-28,2.2308023813573203e-43,1.8089491466741523e-40,8.805524031112143e-41,2.4898724663857482e-43
3.403430475793864e-13,0.0004434385066666667,0.2,0.0,0.001303473199801038,0.1999998885212266,0.19999953242035193,0.19999999641604274,0.19999912779588438,8.808409859110106e-33,1.1074743228607518e-26,3.5782658519211917e-37,3.763331252735082e-52,2.2295754663948047e-07,5.120949571328856e-14,4.848683876778503e-22,8.72204115697313e-07,4.6757969935032417e-07,3.583905923167768e-09,3.400540779188522e-20,7.053538008932764e-17,7.216605301648667e-17,1.9740309139562316e-31,3.709766185830942e-24,3.6643026006743553e-31,4.7985338376996024e-33,3.631724204214249e-36,1.269305497588798e-47,3.3874629796048977e-28,6.445622845253889e-43,5.636157304317749e-40,2.5105361294729268e-40,8.242905633720072e-43
3.818993912291115e-13,0.0004434385066666667,0.2,0.0,0.0013032824366913868,0.19999987492793336,0.19999947536681767,0.19999999599819296,0.1999990216907514,1.5737914443245462e-32,1.7982060350922493e-26,8.236986926574397e-37,1.0854430120940738e-51,2.501441330363703e-07,5.743468724521702e-14,6.404854073453905e-22,9.783092486987034e-07,5.246332398249226e-07,4.001749434256039e-09,4.8233136274401784e-20,8.883145540941695e-17,9.586827153770646e-17,3.017349235826861e-31,5.8968238593917275e-24,6.706201645109489e-31,7.621685946689577e-33,7.329643298394232e-36,3.979082551222437e-47,6.776559105933795e-28,1.6546824739735116e-42,1.5326391015870456e-39,6.341974131790228e-40,2.3772281180675065e-42
4.2345573487883666e-13,0.0004434385066666667,0.2,0.0,0.001303091779262989,0.19999986133864972,0.1999994183216615,0.19999999558450046,0.19999891567074518,2.645407573203814e-32,2.7733502646687235e-26,1.736106218027905e-36,2.806049322983577e-51,2.773227003405735e-07,6.365146088073834e-14,8.242937448760015e-22,1.0843292548970866e-06,5.816784022261749e-07,4.415435664007186e-09,6.601043659438887e-20,1.0913032125793375e-16,1.2319026676958298e-16,4.391343969297552e-31,8.925158764874184e-24,1.1494347992955253e-30,1.1733330847303258e-32,1.3738030844897722e-35,1.1136649438095218e-46,1.2609687595747558e-27,3.872312151460017e-42,3.7423323275906265e-39,1.4564373317235164e-39,6.144816779816633e-42
4.650120785285618e-13,0.0004434385066666667,0.2,0.0,0.001302901227407169,0.19999984775337615,0.19999936128487875,0.19999999517492453,0.19999880973580136,4.2318838635520475e-32,4.102346372112138e-26,3.404035311639241e-36,6.615147293453252e-51,3.044932474215956e-07,6.985910881564896e-14,1.038407256375458e-21,1.1902641987273705e-06,6.38715191186096e-07,4.825005351901718e-09,8.775229207373037e-20,1.3140166055758027e-16,1.541258584353623e-16,6.145152851329167e-31,1.2983017864716672e-23,1.868529050932513e-30,1.805955194510611e-32,2.42421895984767e-35,2.835469117487803e-46,2.2119298615181892e-27,8.397843380486468e-42,8.35549465020395e-39,3.09141294310499e-39,1.4484250157123015e-41
5.065684221782869e-13,0.0004434385066666667,0.2,0.0,0.0013027107810157069,0.19999983417211323,0.19999930425646475,0.19999999476942482,0.19999870388585547,6.498389687930882e-32,5.86193190660359e-26,6.291888672007624e-36,1.4499517875697048e-50,3.31655773148447e-07,7.605692540081001e-14,1.2849367804797316e-21,1.2961141445733518e-06,6.957436113319508e-07,5.230498838811563e-09,1.138789526903528e-19,1.5561552898025323e-16,1.8865454046639312e-16,8.328066478708029e-31,1.8276042248929566e-23,2.9081215844887555e-30,1.9073182911538437e-32,4.086937895647276e-35,6.669679089348334e-46,3.695922315128067e-27,1.7116905431625867e-41,1.7364614415261673e-38,6.153297739433613e-39,3.174304448395723e-41
5.481247658280121e-13,0.0004434385066666667,0.2,0.0,0.0013025204399808332,0.1999998205948616,0.19999924723641496,0.19999999436796131,0.19999859812084325,9.64151694810375e-32,8.136008580940421e-26,1.106933978093306e-35,2.9895463967346335e-50,3.588102763896622e-07,8.224420729827621e-14,1.5659901417142597e-21,1.4018791567677833e-06,7.527636672862764e-07,5.631956070809871e-09,1.4481582633295526e-19,1.817423752394892e-16,2.267460581044945e-16,1.0989952681775946e-30,2.5026858687107152e-23,4.364120254904999e-30,8.650081378995331e-32,6.484487468126673e-35,1.4686979536602962e-45,5.9284543584884285e-27,3.314499474289769e-41,3.3988112686086225e-38,1.1610029357488e-38,6.543850281866128e-41
