Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150),SX(113),SX(114)
5.870594537420242e-17,0.0033257888,0.2,0.0,0.009787796106748379,0.19999999997642096,0.19999999990116107,0.1999999999992108,0.19999999981513533,4.2478051986995015e-39,1.2500916616599697e-31,1.1503047136206692e-66,3.976459478078509e-86,4.71580745190461e-11,7.18541499021852e-16,2.765978917955351e-25,1.8486462615255104e-10,9.883968410979193e-11,7.885164377853551e-13,1.267509615169147e-28,1.2401997487295236e-26,7.84068031297891e-27,4.8739620223103184e-42,1.5651840698796696e-39,2.0636539474129923e-53,1.132282234571856e-53,2.7375140075707507e-65,1.9850232823165285e-88,7.931884107267957e-52,1.2432888143492831e-72,1.1265483837955902e-76,9.986425543023251e-74,4.928385207451572e-78,3.5278049790730732e-99,2.9883050782436974e-103,6.923021157058783e-103,1.820853691739607e-84,2.5623287342686926e-70,1.8838836138930032e-90,6.341243849865693e-112,8.011585571379719e-90,2.9128052170014214e-91
8.479747695882107e-17,0.0033257888,0.2,0.0,0.009787795959348025,0.1999999999659414,0.19999999985723266,0.19999999999886003,0.19999999973297364,6.135718642587472e-39,1.8056879618465648e-31,5.063602273812389e-65,4.279287666912307e-84,6.811721797767682e-11,1.0378932646165404e-15,5.734395004682141e-25,2.6702632878284725e-10,1.4276842248606833e-10,1.13896652421355e-12,3.8662971316737854e-28,3.7594602803117174e-26,2.3907113323750785e-26,1.0104773178896272e-41,1.064096954183582e-38,3.415749453647468e-52,1.8799291462101937e-52,1.2084932266362959e-63,1.7756823692987162e-86,1.3185307771882467e-50,5.472888376723046e-71,1.2118455631559474e-74,3.2165128292639825e-72,5.3037561481065025e-76,2.7884075177692512e-96,3.3309532345750696e-101,6.264152091175447e-100,2.3023895925841645e-82,1.1278887549491354e-68,6.071697127035234e-88,3.9718942018163183e-109,2.3437162758115127e-87,7.457073977503594e-89
1.3698054012805837e-16,0.0033257888,0.2,0.0,0.009787795664548002,0.19999999994498224,0.19999999976937585,0.19999999999815848,0.1999999995686509,9.91154554982421e-39,2.916880563201419e-31,6.063174296730627e-63,1.3114567745437154e-81,1.1003550299778277e-10,1.6765967669072257e-15,1.490966206310729e-24,4.313490741115832e-10,2.3062587943679827e-10,1.839863591440725e-12,1.6776189889528868e-27,1.6093296989438516e-25,1.0366828236714433e-25,2.632573857094437e-41,1.3230408886495362e-37,1.292001663308608e-50,7.180480447886e-51,1.4610750533227289e-61,6.362007884962211e-84,5.038055169877725e-49,6.55318477637337e-69,3.712141479330537e-72,3.6085913815395007e-70,1.625448284861599e-73,6.0693322320851635e-93,8.223954513971084e-99,1.6507780526698637e-96,8.973139788042836e-80,1.3504283885296775e-66,5.994348353874389e-85,1.0048032180997987e-105,1.9158357415366597e-84,5.029634009309169e-86
2.41346666466533e-16,0.0033257888,0.2,0.0,0.009787795074950695,0.19999999990306397,0.1999999995936623,0.19999999999675544,0.19999999924000803,1.746320013911407e-38,5.139265803797243e-31,1.3498902814006839e-60,8.633377135212907e-79,1.9387206544939112e-10,2.9540036557817533e-15,4.6214267834192606e-24,7.599919250830648e-10,4.063407141316836e-10,3.24164530358254e-12,9.484517240390639e-27,8.84973217593107e-25,5.854225942565192e-25,8.310043225310472e-41,2.466903492097939e-36,8.202346165976793e-49,4.6517595209829024e-49,3.318701570786826e-59,6.410534946627541e-81,3.2641135651947377e-47,1.4589565830821057e-66,2.441922536177518e-69,1.0341688000776446e-67,1.0700560868482425e-70,3.032616141395622e-89,5.185661876131243e-96,1.0020784025978411e-92,7.218567301863685e-77,3.006069442185793e-64,1.389532553693542e-81,7.743942377697105e-102,3.3032790994972036e-81,7.134085941598411e-83
4.500789191434822e-16,0.0033257888,0.2,0.0,0.009787793895767035,0.19999999981922745,0.1999999992422355,0.19999999999394938,0.19999999858273287,3.2566545067489217e-38,9.584037283879193e-31,4.15295712555873e-58,1.1874099829742653e-75,3.6154515999786986e-10,5.508816969802399e-15,1.6064321986825753e-23,1.4172670684484294e-09,7.577700666959484e-10,6.045159039473458e-12,6.306515634243847e-26,5.574860423674664e-24,3.884136035060233e-24,3.296203290761572e-40,5.712123246525488e-35,6.775898422815162e-47,3.997617095540049e-47,1.061688135688209e-56,1.2395201430577727e-77,2.8052551941259343e-45,4.488369099116753e-64,3.3488447676594224e-66,5.364523197189425e-65,1.4717004483702818e-67,3.265087328262102e-85,7.138412988628064e-93,1.2738851328310275e-88,9.032003670035039e-74,9.245189499514194e-62,7.125405245992831e-78,1.5355143117727754e-97,1.119855403424032e-77,2.0596591424474315e-79
8.675434244973807e-16,0.0033257888,0.2,0.0,0.00978779153744354,0.19999999965155438,0.19999999853938316,0.19999999998833742,0.19999999726822484,6.277502483145766e-38,1.847360635450996e-30,1.4414605756198575e-55,1.5556046967485606e-72,6.968912276731334e-10,1.0618441735719033e-14,5.96807981838638e-23,2.731775122145811e-09,1.4606275045271824e-09,1.1651987764292486e-11,4.586387089992763e-25,3.665093711750592e-23,2.8126191250855076e-23,2.3815698931000335e-39,1.4406391320890067e-33,6.102884048339752e-45,3.8796764268102035e-45,3.9675536920160264e-54,3.1774191843817784e-74,2.7228015598256565e-43,1.5578555177283344e-61,4.368471018233729e-63,3.5677654096258047e-62,1.928050859314441e-64,3.39180742212786e-81,1.4818612033315572e-88,1.4826511383837594e-84,1.3728207104320399e-70,3.206832978389622e-59,3.598252221301225e-74,3.166487709413976e-93,3.3693612982983587e-74,5.550057892116056e-76
1.2850079298512791e-15,0.0033257888,0.2,0.0,0.009787789179178465,0.19999999948388142,0.19999999783653252,0.1999999999827258,0.19999999595377307,9.299202478650448e-38,2.736327401294855e-30,1.545458003567421e-54,2.0864406793466133e-71,1.0322371334491496e-09,1.572806400938769e-14,1.3094184305606093e-22,4.046226866773312e-09,2.1634832526340846e-09,1.72585515016681e-11,1.41702053913236e-24,1.0596152625924458e-22,8.664723616924983e-23,9.63997610616462e-39,7.598257663289718e-33,4.78747561463111e-44,3.1147909442056783e-44,4.327564927488357e-53,4.748073511352532e-73,2.1861075229486728e-42,1.670262976396001e-60,5.860170109559526e-62,4.287089515956293e-61,2.585984064203297e-63,6.11815900041606e-80,2.9299338422418256e-87,2.6903724181456837e-83,1.9097218727556316e-69,3.437627529039072e-58,5.880953065539477e-73,6.14367183432541e-92,5.1442909477574024e-73,8.382584267873362e-75
1.7024724352051776e-15,0.0033257888,0.2,0.0,0.00978778682097182,0.19999999931620854,0.19999999713368358,0.19999999997711437,0.19999999463937765,1.2323508493554071e-37,3.625319048420398e-30,1.0389267230918278e-53,2.5156382368622228e-70,1.3675828773208184e-09,2.0837683777653943e-14,2.2985256192571704e-22,5.360622304624126e-09,2.866337311024195e-09,2.286485026348849e-11,3.1872668324157988e-24,2.2426104953484927e-22,1.9435632796379888e-22,2.9955067574869137e-38,2.5706144896741713e-32,2.352220778938682e-43,1.5598634683413552e-43,2.9559632335160834e-52,4.4155272679934593e-72,1.0948568743793708e-41,1.122848848252594e-59,7.04288727353723e-61,3.1263293842188757e-60,3.1178676582604983e-62,8.93002726056304e-79,4.3243481442035765e-86,3.979314534626936e-82,1.8304013546207632e-68,2.3106047231105926e-57,7.878537651517764e-72,9.185473723391177e-91,6.783677245686847e-72,1.1037542990163638e-73
2.119936940559076e-15,0.0033257888,0.2,0.0,0.009787784462823591,0.19999999914853575,0.19999999643083632,0.19999999997150325,0.19999999332503854,1.5354075648237348e-37,4.5143610811114664e-30,5.325893360619784e-53,2.2035868059618712e-69,1.7029284592828636e-09,2.5947301026918196e-14,3.5641823357540366e-22,6.674961438066799e-09,3.5691896797052466e-09,2.84708840620363e-11,6.026860486698829e-24,3.9998982924682327e-22,3.665044242369389e-22,7.765842089296376e-38,6.780376002959469e-32,8.758903620531506e-43,5.918241437180567e-43,1.539275478048314e-51,3.152535937727068e-71,4.1543119101595127e-41,5.756318418779505e-59,6.14886321039615e-60,1.7245983266188856e-59,2.731073985678709e-61,1.0920278395209969e-77,5.355042923220766e-85,4.941845297187762e-81,1.3718881081945171e-67,1.1843316018515846e-56,8.441920630948381e-71,1.149530275202836e-89,7.108393444039345e-71,1.1530790009598765e-72
2.954865951266873e-15,0.0033257888,0.2,0.0,0.009787779746702389,0.19999999881319042,0.1999999950251469,0.19999999996028175,0.19999999069652916,2.1464682828606593e-37,6.2927594359801846e-30,8.959160976244514e-52,8.9366869034874e-68,2.373619137458522e-09,3.616652791801369e-14,6.92534008300934e-22,9.30347080050653e-09,4.974889347968746e-09,3.968215681485224e-11,1.5868827305876513e-23,9.439368687690246e-22,9.597395412601088e-22,3.5769824265484478e-37,2.9939833295044705e-31,7.265562847245409e-42,5.135140764393521e-42,2.6892625347532797e-50,1.1752535791668942e-69,3.605577175930494e-40,9.685005770575189e-58,2.4765536524589272e-58,3.452506449684022e-58,1.1075815292011557e-59,1.458710400308161e-75,7.472204015523797e-83,6.718433508408175e-79,5.296916806242506e-66,1.9915866695043245e-55,7.290990194676129e-69,1.6398583468176048e-87,5.724629992389178e-69,9.199935692161779e-71
3.78979496197467e-15,0.0033257888,0.2,0.0,0.009787775030814847,0.19999999847784541,0.1999999936194642,0.19999999994906129,0.19999998806824498,2.772358033384654e-37,8.07194701179576e-30,5.526936292661723e-51,8.16151613370445e-67,3.0443091679338116e-09,4.6385744573596744e-14,1.1393315032591925e-21,1.1931754973081344e-08,6.380582257486392e-09,5.089236985862385e-11,3.300808972843203e-23,1.7745413204281677e-21,1.985735336750738e-21,1.1289796545119117e-36,8.967149117534998e-31,3.141839942496029e-41,2.303850187189985e-41,1.7007137380840807e-49,1.0902056730490812e-68,1.6179647102411573e-39,5.975623637885881e-57,2.2527215820018018e-57,2.4450933904314582e-57,1.0115067424906808e-58,2.0825060920965332e-74,1.1661239808695368e-81,9.755015277798555e-78,4.820547426348495e-65,1.228257847908856e-54,7.910913431819622e-68,2.593293069500032e-86,5.480789652764045e-68,8.649817186861517e-70
4.624723972682466e-15,0.0033257888,0.2,0.0,0.009787770315160938,0.19999999814250075,0.19999999221378828,0.1999999999378419,0.19999998544018596,3.431193588795592e-37,9.852590090812147e-30,2.432323147262919e-50,5.189735977130267e-66,3.714998550664199e-09,5.6604950878830376e-14,1.696855284889047e-21,1.4559813975780517e-08,7.786268408323226e-09,6.210152329706941e-11,5.961886046301423e-23,2.9122356924509297e-21,3.567516778188496e-21,2.8746068758491863e-36,2.1578743183672073e-30,1.020851991850908e-40,7.755625705972493e-41,7.716216347699821e-49,7.2612845706802224e-68,5.4480221986608446e-39,2.6303151732345046e-56,1.4258645425086065e-56,1.221730912701201e-56,6.431941292044048e-58,1.8887740252195694e-73,1.1525828500374704e-80,9.068648408826038e-77,3.087232683095263e-64,5.403731482425294e-54,6.475788864881248e-67,2.6195995525158607e-85,4.38054318556957e-67,6.938706005724512e-69
5.459652983390263e-15,0.0033257888,0.2,0.0,0.009787765599740643,0.19999999780715635,0.1999999908081191,0.19999999992662362,0.19999998281235215,4.155223321082659e-37,1.1635642577147934e-29,8.957004003825878e-50,2.660023312545389e-65,4.385687285605535e-09,6.682414671984553e-14,2.36514953737014e-21,1.7187647828422232e-08,9.191947800543716e-09,7.330961723303716e-11,9.78570237553246e-23,4.362572874333959e-21,5.823664089174273e-21,6.36020011661497e-36,4.49803639373459e-30,2.791842566313974e-40,2.201757080862527e-40,2.9353761660842635e-48,3.997223851792119e-67,1.5471308562422193e-38,9.688868367580396e-56,7.271761493084453e-56,5.07149340497677e-56,3.296716025508695e-57,1.602787786303053e-72,9.984035251228094e-80,7.721640790092738e-76,1.628530745120092e-63,1.9892956661548533e-53,4.4428366066476406e-66,2.3063217585066592e-84,2.841743893675559e-66,4.465284489689284e-68
7.129511004805857e-15,0.0033257888,0.2,0.0,0.00978775616960083,0.1999999971364686,0.19999998799680102,0.19999999990419018,0.19999997755735982,6.087441820103411e-37,1.521488652187364e-29,1.1115093508613822e-48,6.483566970030455e-64,5.727062811951686e-09,8.726250657232025e-14,4.0342189335762075e-21,2.2442640159559824e-08,1.2003286309382995e-08,9.572262699212271e-11,2.1748735390854705e-22,8.201524095943182e-21,1.279123467684242e-20,2.4006009665420699e-35,1.485893546151815e-29,1.536851018711819e-39,1.395410110684013e-39,4.2691636984500493e-47,2.8213858925343165e-65,9.819886831167775e-38,1.2056074556060563e-54,1.747820072641755e-54,1.1531648140415072e-54,8.0355385835506905e-56,3.30340287693716e-70,4.738188670286858e-77,1.6079918045856722e-73,6.821164467897471e-62,2.463890370136725e-52,4.0979791518512424e-64,1.2846491932601122e-81,1.3234128287375218e-64,1.9952428149106872e-66
8.79936902622145e-15,0.0033257888,0.2,0.0,0.009787746740395249,0.19999999646578215,0.19999998518551,0.19999999988176098,0.19999997230326785,9.28194130066453e-37,1.8822866312963947e-29,5.893907438123861e-48,4.892566645431219e-63,7.06843574662916e-09,1.077008232456633e-13,6.14688311275455e-21,2.769673212055572e-08,1.4814597784505463e-08,1.1813139993545454e-10,4.08661550964252e-22,1.3310159857154265e-20,2.3757007499153726e-20,6.694508929420318e-35,3.7300204240664867e-29,5.3817755055664616e-39,5.3759750611641154e-39,2.451947078464544e-46,2.627232653460659e-64,3.7880413555914e-37,6.406243606601468e-54,1.306693466872683e-53,7.847016181559464e-54,6.0636985416693035e-55,3.731459719508522e-69,6.109602230774663e-76,1.8336892648739082e-72,5.7558003720351154e-61,1.3050688689897758e-51,4.132997691853198e-63,1.6969347108189385e-80,1.1488201237386601e-63,1.7219004745332088e-65
1.0469227047637043e-14,0.0033257888,0.2,0.0,0.009787737312123743,0.19999999579509695,0.199999982374246,0.19999999985933598,0.19999996705007608,1.4910146588555924e-36,2.2477618680925294e-29,2.2046824987503814e-47,2.4803379571250207e-62,8.409806089295163e-09,1.2813909585623027e-13,8.703484738910303e-21,3.2949923865150935e-08,1.7625882226411365e-08,1.4053593686097675e-10,6.881096432858845e-22,1.9695885609790193e-20,3.954876189892618e-20,1.5450759265472366e-34,7.876617541125779e-29,1.4671200011872018e-38,1.585965446406733e-38,9.808121979449266e-46,1.5418245666980189e-63,1.1190245506967426e-36,2.402237897664781e-53,6.562649459684165e-53,3.5620511807675134e-53,3.074050854872139e-54,2.6810140989629343e-68,4.794194856179527e-75,1.3280815955542675e-71,3.1319160353937506e-60,4.877041863766351e-51,2.6552350456114145e-62,1.371772333602835e-79,6.696765747246683e-63,1.0015105723061008e-64
1.2139085069052636e-14,0.0033257888,0.2,0.0,0.009787727884786164,0.19999999512441308,0.19999997956300902,0.19999999983691524,0.19999996179778443,2.4741412343165975e-36,2.620258978311383e-29,6.745276497197473e-47,1.0032155377974244e-61,9.751173839607158e-09,1.4857732352019908e-13,1.1704366447595978e-20,3.820221554709317e-08,2.0437139635600998e-08,1.6293623856670368e-10,1.0725650169481793e-21,2.7359058742496124e-20,6.095474828676689e-20,3.136671400127234e-34,1.4788654103976905e-28,3.4128696977134473e-38,3.957082907220735e-38,3.194715078724079e-45,7.090345821417448e-63,2.796376512242844e-36,7.372652394719597e-53,2.6275075632111443e-52,1.2940486520205647e-52,1.2433509566830304e-53,1.5307490570916184e-67,2.9239711333274155e-74,7.63400426217586e-71,1.3396433577228906e-59,1.490776289394155e-50,1.3410220671590107e-61,8.668796761784695e-79,3.1334486965247905e-62,4.6821891593248916e-64
1.5478801111883822e-14,0.0033257888,0.2,0.0,0.00978770903291215,0.19999999378304922,0.1999999739406162,0.19999999979208646,0.19999995129590065,6.947788596481079e-36,3.399641050314632e-29,4.820650661391711e-46,1.26553610610058e-60,1.2433901561797867e-08,1.894536404706379e-13,1.9040340943099573e-20,4.870409933826759e-08,2.6059573357833783e-08,2.0772413951233093e-10,2.2234769002333755e-21,4.651254171386717e-20,1.235190941082755e-19,1.0107679091873165e-33,4.1493180926500695e-28,1.3741567211974158e-37,1.8677762543160954e-37,2.7065747460429927e-44,1.7005715322728456e-61,1.3267345533453402e-35,5.3521662286717806e-52,3.231026746120981e-51,1.5315998808558237e-51,1.5684637967049648e-52,6.335829613355466e-66,1.8566176969063552e-72,3.151139640358828e-69,2.2468721299127156e-58,1.0622610128897117e-49,3.6195048151822624e-60,6.5190516820018624e-77,5.7420096372738925e-61,8.548797518280679e-63
1.8818517154715008e-14,0.0033257888,0.2,0.0,0.009787690184771972,0.19999999244169056,0.19999996831833144,0.19999999974727461,0.19999994079761527,1.748856820991811e-35,4.251125742024941e-29,2.0783604825368223e-45,7.729834354153757e-60,1.5116618910458536e-08,2.303297670219286e-13,2.8157547547715414e-20,5.920238472437128e-08,3.1681898955207974e-08,2.524951091584829e-10,3.995349095781861e-21,7.076678123591264e-20,2.1707312454541087e-19,2.5478149355557113e-33,9.40146159191559e-28,4.051415197322038e-37,6.210108972283603e-37,1.2981554460077931e-43,1.337032699677071e-60,4.433695507275967e-35,2.3423012828675966e-51,1.9375076775644214e-50,8.900734602097437e-51,9.580087487959109e-52,5.870816852731943e-65,1.9801911662608367e-71,2.9318140816093185e-68,1.5429930322511597e-57,4.569624504274768e-49,2.967443929154148e-59,7.259207052388996e-76,4.0242194732874265e-60,5.988048124894735e-62
2.5497949240377383e-14,0.0033257888,0.2,0.0,0.009787652499688172,0.19999998975898878,0.19999995707408635,0.19999999965770168,0.19999991981183482,8.244348977505564e-35,6.364909812625044e-29,2.289754250196982e-44,1.682005167133152e-58,2.0482022476215133e-08,3.1208142062341887e-13,5.174661218300726e-20,8.018816520063133e-08,4.29262257913949e-08,3.4198628008867955e-10,9.937848684631499e-21,1.3456657606238759e-19,5.164118550274036e-19,1.0686948803820313e-32,3.3469737570672434e-27,2.1678202182910676e-36,4.246760704276744e-36,1.8554031930844335e-42,7.601735611825502e-59,3.085805537678689e-34,2.790630550858098e-50,4.017605039245881e-49,2.1646345835945515e-49,2.0846170205795215e-50,4.506935370960036e-63,2.606033699603892e-69,2.2384927419806533e-66,4.928325252266856e-56,4.999149813354882e-48,1.5356065841962533e-57,1.1650191652624672e-73,1.259219569816093e-58,1.880627068795076e-60
3.217738132603976e-14,0.0033257888,0.2,0.0,0.009787614829524862,0.19999998707630776,0.19999994583027372,0.1999999995681964,0.1999998988404332,2.664661082757118e-34,9.433784427461746e-29,1.1976833262923136e-43,1.3026003625204206e-57,2.5847384514927723e-08,3.9383222772148704e-13,8.249345919170198e-20,1.0115956681125364e-07,5.417012017618402e-08,4.3140980241513087e-10,1.9971737766828736e-20,2.1873659809704646e-19,9.948521276439752e-19,3.096207895299238e-32,8.7025627837321e-27,7.454096044665002e-36,1.6974672249336462e-35,1.1054003171770241e-41,7.74691205906253e-58,1.2535438349448131e-33,1.5592294971479575e-49,3.0092291093548806e-48,1.649895570947487e-48,1.6143893416312674e-49,5.20458949993877e-62,3.4013303702415767e-68,2.591903317899428e-65,4.235766604853397e-55,2.603357467923902e-47,1.5766897239956267e-56,1.604640508672064e-72,1.1185327215708992e-57,1.6757788283437983e-59
3.8856813411702137e-14,0.0033257888,0.2,0.0,0.009787577174272156,0.1999999843936475,0.19999993458689352,0.19999999947875874,0.1999998778834006,6.848212935965394e-34,1.4132770806052462e-28,4.4823490847035175e-43,6.838958735260691e-57,3.121270500464282e-08,4.755821317160874e-13,1.204199625276783e-19,1.2211659938517294e-07,6.541358214158584e-08,5.207657271647532e-10,3.5168639263492894e-20,3.232538490638909e-19,1.6821071882660933e-18,7.21883583686215e-32,1.8754396896563438e-26,2.0011752498061858e-35,5.108941281091243e-35,4.5774479661635603e-41,5.076603136393723e-57,3.84167735906505e-33,6.297901098314622e-49,1.526078175343416e-47,8.455038268666567e-48,8.475886354244544e-49,3.923100953264528e-61,2.7789191726532623e-67,1.9605115204991887e-64,2.3728293068341638e-54,9.704820117263305e-47,1.053273822328304e-55,1.3986144742466738e-71,6.777429647361204e-57,1.0202336429360687e-58
