Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141)
3.297807142836835e-15,0.0005542981333333334,0.2,0.0,0.001631282400047419,0.199999998790867,0.19999999493151363,0.199999999959568,0.19999999052083886,3.438593839751875e-40,4.13664171980792e-33,2.3551865569284643e-50,3.459993860290326e-67,2.418266140895765e-09,6.8851872332987385e-15,1.3567199964615441e-23,9.479161115015075e-09,5.068493313410831e-09,4.042512690991831e-11,4.4741715181504935e-24,3.2182672482003954e-21,1.172146822861136e-21,1.4656270847003395e-37,6.363497126021006e-31,6.059125337756873e-41,2.2389702062048318e-41,1.0418502083308858e-48,9.290365261020045e-68,5.567963977508009e-39,2.224832692886921e-57,1.1438331176549238e-56,6.496385097455144e-57,1.2923548663124268e-58,1.0620645027275199e-86
4.115867829600013e-15,0.0005542981333333334,0.2,0.0,0.0016312781816928076,0.19999999849093092,0.1999999936742238,0.19999999994954162,0.19999998816967435,1.052972932783757e-39,7.099094688253988e-33,1.232258593960922e-49,3.12433592622323e-66,3.0181383055284905e-09,8.593117742978344e-15,2.1154097079850272e-23,1.1830325630470862e-08,6.325784864643588e-09,5.044979867965182e-11,8.509577520273414e-24,5.789726595010286e-21,2.222062176860399e-21,4.055575631191163e-37,1.697758310650864e-30,2.299366500291723e-40,8.609420468309093e-41,5.512376982677854e-48,7.988737214268271e-67,2.1435981124530155e-38,1.1742395399657914e-56,1.0287866265153514e-55,4.480624512039173e-56,1.1669820211690577e-57,6.976427494172518e-86
5.7519892031263685e-15,0.0005542981333333334,0.2,0.0,0.0016312697453120897,0.19999999789106343,0.19999999115965497,0.19999999992949274,0.19999998346764974,6.090628168844974e-39,2.1269562937020784e-32,2.1562006804569125e-48,1.3313280543280424e-64,4.217873322327041e-09,1.2008950850556668e-14,4.139619614998138e-23,1.653235023533305e-08,8.840357096471573e-09,7.049524760943814e-11,2.256176522514464e-23,1.382313214533026e-20,5.85300286576391e-21,1.9693790445952385e-36,7.6193539986369e-30,1.9724678223305525e-39,7.614469746916928e-40,9.900072460923595e-47,4.846866514353712e-65,1.9043896764976868e-37,2.1266116231649508e-55,4.3478564836855414e-54,1.5479451007960258e-54,4.972690895181028e-56,1.7824123627737813e-84
7.388110576652724e-15,0.0005542981333333334,0.2,0.0,0.0016312613093693465,0.1999999972912021,0.19999998864510066,0.1999999999094491,0.199999978766031,2.2073441979792905e-38,5.623342749365425e-32,1.35302283651072e-47,1.2396204727037617e-63,5.417595921974692e-09,1.5424746146006592e-14,6.843066041326511e-23,2.1233968967317684e-08,1.1354914834685545e-08,9.053550482958896e-11,4.7121840927137677e-23,2.619745350905401e-20,1.2147032663414814e-20,6.318156965504184e-36,2.3041278918735895e-29,8.690165669230287e-39,3.440146419647492e-39,6.317846470155365e-46,5.569628554774919e-64,8.635099443070967e-37,1.369853888739154e-54,4.02905468480136e-53,1.3472715060823447e-53,4.630150373168294e-55,1.696575367058917e-83
9.02423195017908e-15,0.0005542981333333334,0.2,0.0,0.001631252873864542,0.19999999669134702,0.19999998613056083,0.19999999988941064,0.19999997406481812,6.257199002926341e-38,1.2965414675268365e-31,6.047621892046016e-47,8.028302166349738e-63,6.617306103814481e-09,1.884050288703668e-14,1.0230057971360294e-22,2.5935181861932765e-08,1.386945807999454e-08,1.1057057171338632e-10,8.534222090661732e-23,4.325775582997951e-20,2.1859487658186327e-20,1.6172852156120917e-35,5.584048983639531e-29,2.8674775690635513e-38,1.1623125996894633e-38,2.88357482093366e-45,4.477116267229538e-63,2.9301849774232914e-36,6.327073331776673e-54,2.5950005855795864e-52,8.190705970892749e-53,2.998679353251548e-54,1.0740885441397119e-82
1.0660353323705436e-14,0.0005542981333333334,0.2,0.0,0.0016312444387976395,0.19999999609149816,0.1999999836160355,0.19999999986937736,0.19999996936401104,1.519189570754545e-37,2.667878834496117e-31,2.2602670150051405e-46,4.184048204555023e-62,7.817003867195533e-09,2.2256220337627977e-14,1.4304867410762185e-22,3.0635988954395253e-08,1.638398683310195e-08,1.3060044962254643e-10,1.4034902819869702e-22,6.511240413251815e-20,3.5714278193550523e-20,3.579614090685489e-35,1.1706300594299906e-28,7.957522748209701e-38,3.3039435989446234e-38,1.1014798033001499e-44,2.9713358843726895e-62,8.376809263844539e-36,2.4664390544866802e-53,1.3443117097659047e-51,4.1415185392547024e-52,1.5627983699555112e-53,5.327635379742959e-82
1.3932596070758147e-14,0.0005542981333333334,0.2,0.0,0.0016312275699773991,0.199999994891819,0.19999997858702828,0.19999999982932634,0.1999999599636141,6.9726989718220505e-37,8.874217451639607e-31,2.9474987540371715e-45,1.0753926319522015e-60,1.0216362136084573e-08,2.9087534543598037e-14,2.453432532695194e-22,4.0036385867970625e-08,2.1413000865410725e-08,1.706446437395503e-10,3.127184587605831e-22,1.2323561784990413e-19,7.846225295926878e-20,1.3371112777298755e-34,3.902265894554478e-28,4.555487927318618e-37,2.0654801455986083e-37,1.5882082676720693e-43,4.627307489194006e-60,5.388323050849255e-35,4.342270623479441e-52,3.397878276978038e-50,1.735660378827907e-50,4.016731180392369e-52,9.443440392229947e-82
1.6850020244089008e-14,0.0005542981333333334,0.2,0.0,0.0016312125317678996,0.19999999382224543,0.1999999741033795,0.19999999979363564,0.1999999515838973,1.9597130090890488e-36,2.060980208067724e-30,1.3398345220644083e-44,6.728854945287074e-60,1.2355509281410369e-08,3.5177970395829716e-14,3.6015325489640285e-22,4.8416102647404084e-08,2.5896655750287196e-08,2.0632924318401732e-10,5.528869168396409e-22,1.9153941666561164e-19,1.3702014523031174e-19,3.329213173823472e-34,8.988324705136569e-28,1.4364586828147199e-36,6.821855182881794e-37,7.519726985621272e-43,3.969843061355692e-59,1.817936259361939e-34,2.2961871965366475e-51,2.1046254400150814e-49,1.1312348651850347e-49,2.5133136359959908e-51,-1.7037985111089087e-80
1.976744441741987e-14,0.0005542981333333334,0.2,0.0,0.0016311974949501987,0.1999999927526916,0.19999996961977679,0.19999999975796143,0.19999994320547032,4.605236185160643e-36,4.1594833145039555e-30,4.607417723632956e-44,3.0429158442865127e-59,1.4494616931815506e-08,4.1268270480647036e-14,4.974618828995574e-22,5.6794529669892774e-08,3.0380264566581076e-08,2.4199736397492334e-10,8.924880755035134e-22,2.7549230185095223e-19,2.1850931499333545e-19,7.1038773396815805e-34,1.7938626782901707e-27,3.6778767889781184e-36,1.8181904225885634e-36,2.6752538343735196e-42,2.2515957442201146e-58,4.958192435010254e-34,9.107035376670455e-51,9.426028408362219e-49,5.175825606433089e-49,1.1365675418185651e-50,1.0886007234871242e-78
2.268486859075073e-14,0.0005542981333333334,0.2,0.0,0.0016311824595240962,0.1999999916831575,0.1999999651362201,0.1999999997223037,0.1999999348283328,9.538586800614664e-36,7.592162487438309e-30,1.3268967885443858e-43,1.1344940109225473e-58,1.6633685083719123e-08,4.735843074933816e-14,6.575039708911929e-22,6.517166712907545e-08,3.486382731815981e-08,2.776490135933412e-10,1.348729175532962e-21,3.7509729738007766e-19,3.2626947778777787e-19,1.3583765907844482e-33,3.23482953347614e-27,8.197320936749072e-36,4.176665006798559e-36,7.939516822285042e-42,1.0334534024298704e-57,1.1691588654679837e-33,3.041904944541477e-50,3.4764393887910835e-48,1.935632125511494e-48,4.237476500602061e-50,5.025953656728802e-78
2.851971693741245e-14,0.0005542981333333334,0.2,0.0,0.0016311523928458787,0.19999998954414863,0.19999995616924493,0.1999999996510376,0.19999991807792583,3.236580296230117e-35,2.0685197962603203e-29,8.537116914157261e-43,1.2344995984112017e-57,2.0911702877693244e-08,5.953831563887202e-14,1.0467278187818084e-21,8.192207413217432e-08,4.383081464264376e-08,3.4890292922651543e-10,2.680002249701263e-21,6.211713671556144e-19,6.328670435808006e-19,3.987305386821325e-33,8.584373433705204e-27,3.1239184205884855e-35,1.6707787829149865e-35,5.402577159111351e-41,2.446680997650851e-56,5.051367018682188e-33,3.020824437341668e-49,3.6835765445010866e-47,2.3746614717874425e-47,4.610998988938252e-49,2.8611203991052457e-77
4.01894136307359e-14,0.0005542981333333334,0.2,0.0,0.0016310922761797544,0.19999998526636792,0.19999993823584727,0.19999999950870273,0.19999988459257806,2.055468421389315e-34,9.324979496587092e-29,1.4261020581668813e-41,4.391140609886488e-56,2.9467264325979124e-08,8.389622941444032e-14,2.108307391135478e-21,1.1540742189950431e-07,6.176423668521535e-08,4.912134353296942e-10,7.50009067045603e-21,1.3005164702461496e-18,1.6876304797430772e-18,1.9618300315538498e-32,3.6703657042310295e-26,2.2396344989687366e-34,1.2498421412003355e-34,9.516676135103117e-40,2.8895717476800155e-54,4.698920656087175e-32,1.1260553449087958e-47,1.2453917947164847e-45,1.0563578470906152e-45,1.6401292037010062e-47,1.3105052409027134e-74
5.185911032405934e-14,0.0005542981333333334,0.2,0.0,0.001631032181756641,0.19999998098890337,0.1999999203031862,0.19999999936663057,0.1999998511278416,7.61460680054289e-34,2.7967852485289425e-28,8.849373421583686e-41,4.115305690494614e-55,3.802219339693727e-08,1.0825145252176097e-13,3.559910213685688e-21,1.4887215833986477e-07,7.969692212547975e-08,6.332612394397239e-10,1.6115998212771768e-20,2.228838676024674e-18,3.4644251827282965e-18,6.140878686815553e-32,1.0546488721781752e-25,8.946843606840981e-34,4.866696191025842e-34,5.8533064265276564e-39,3.4127588642202562e-53,2.190510828857795e-31,9.627165699920228e-47,1.1276392955705588e-44,9.356601483027264e-45,1.5370970166362713e-46,3.8869608425848743e-73
6.352880701738279e-14,0.0005542981333333334,0.2,0.0,0.0016309721095636583,0.19999997671175512,0.19999990237126147,0.19999999922482065,0.1999998176837041,2.119612016666733e-33,6.660237299849521e-28,3.697026648703569e-40,2.4735931079750303e-54,4.6576489861198806e-08,1.3260372580447188e-13,5.41654127028322e-21,1.8231629583740826e-07,9.76288712107942e-08,7.750468187337181e-10,2.963128714445355e-20,3.4054944545308136e-18,6.097429351993629e-18,1.492607416258913e-31,2.4195703466040646e-25,2.6423256952553918e-33,1.3511631979099433e-33,2.3569876848869004e-38,2.4359037482903273e-52,7.310727402795066e-31,5.188097883517243e-46,6.527065517089384e-44,5.146318823138316e-44,9.239017277088114e-46,5.504124282538251e-72
7.519850371070623e-14,0.0005542981333333334,0.2,0.0,0.0016309120595879361,0.19999997243492335,0.19999988444007286,0.19999999908327248,0.1999997842601532,4.940247951588838e-33,1.3678636029864185e-27,1.2255458338173976e-39,1.1341268115946119e-53,5.5130153489363184e-08,1.569527901727926e-13,7.693190616322015e-21,2.157398467688767e-07,1.1556008418837406e-07,9.165706495394968e-10,4.91502397622905e-20,4.829804219527138e-18,9.694864020192827e-18,3.0835300710542817e-31,4.805708436208706e-25,6.472047758730275e-33,3.0412667268595796e-33,7.370063535943759e-38,1.3201926941027174e-51,1.992101079180851e-30,2.146742855914377e-45,2.8770721101607116e-43,2.158845994967917e-43,4.2360108332814656e-45,6.233898986554305e-71
8.686820040402967e-14,0.0005542981333333334,0.2,0.0,0.0016308520318166122,0.19999996815840806,0.1999998665096201,0.19999999894198556,0.19999975085717644,1.0182924631061272e-32,2.532036830353604e-27,3.447730654767061e-39,4.238047848774733e-53,6.368318405199691e-08,1.8129838661321114e-13,1.0404833109807832e-20,2.4914282350339257e-07,1.3349056130528863e-07,1.0578332073233437e-09,7.577786157789338e-20,6.501072572306906e-18,1.4343719244337512e-17,5.682565160686059e-31,8.62992969191432e-25,1.3883315245638175e-32,5.9506185913959924e-33,1.9270757674161552e-37,5.841492603614296e-51,4.711361345476395e-30,7.315237057151765e-45,1.0344128531667036e-42,7.426308021556297e-43,1.5829189859197318e-44,5.396430129938503e-70
1.1020759379067656e-13,0.0005542981333333334,0.2,0.0,0.001630732042835752,0.19999995960632758,0.1999998306509211,0.19999999866019366,0.19999968411289612,3.361660151541084e-32,6.990949156830233e-27,1.9708641655882307e-38,4.079700764613387e-52,8.07873450627624e-08,2.2997814005867994e-13,1.7192925824585137e-20,3.1588710382235663e-07,1.6934930894471477e-07,1.339576401638862e-09,1.5478262043691279e-19,1.0581739139697941e-17,2.7072650947044473e-17,1.5243705632813704e-30,2.2599799171253755e-24,4.849732328979625e-32,1.7273738034743742e-32,9.22401330001533e-37,8.992670496766849e-50,1.9757172734966719e-29,5.945721161489841e-44,9.156940256318767e-42,6.113201679298491e-42,1.523737319594658e-43,2.9661121996068105e-68
1.3354698717732345e-13,0.0005542981333333334,0.2,0.0,0.0016306121425183524,0.19999995105551455,0.19999979479516267,0.19999999837944119,0.19999961745076433,8.819507877131249e-32,1.5875683742525423e-26,7.823759407684128e-38,2.331465864998666e-51,9.788897105727159e-08,2.786409157507505e-13,2.5900319150153963e-20,3.825492355972985e-07,2.0520511610275205e-07,1.6202801883639634e-09,2.7550030449720607e-19,1.5642017718587925e-17,4.4692606659173096e-17,3.315190820025536e-30,4.909283361168427e-24,1.3169314848091535e-31,3.968376856934834e-32,3.150951921756741e-36,6.371809850019602e-49,6.265125235630737e-29,2.951047699763794e-43,4.895351824273921e-41,3.0513847971211566e-41,8.707671573867437e-43,4.166744458834869e-67
1.5688638056397034e-13,0.0005542981333333334,0.2,0.0,0.0016304923307618236,0.19999994250596997,0.19999975894234262,0.1999999980997244,0.1999995508706824,1.9802245642523206e-31,3.156201463142321e-26,2.4593984521272386e-37,9.907325219498293e-51,1.1498806019859332e-07,3.2728464484721656e-13,3.6646274337231934e-20,4.49129317511725e-07,2.4105798475079064e-07,1.8999483405240837e-09,4.467975688937805e-19,2.167648193271859e-17,6.746320144100612e-17,6.266321704903917e-30,9.400649674226842e-24,3.029423872815674e-31,7.849729877774526e-32,8.671361545412582e-36,3.1464713637586355e-48,1.6466242123864657e-28,1.1004785066585146e-42,1.952019851463583e-40,1.1415322844470684e-40,3.700157148467122e-42,3.7633058611076885e-66
1.8022577395061723e-13,0.0005542981333333334,0.2,0.0,0.0016303726074637117,0.19999993395769475,0.19999972309245911,0.19999999782103947,0.1999994843725518,3.973309598188969e-31,5.697578843451826e-26,6.5824571903766715e-37,3.453887964509527e-50,1.3208461064907907e-07,3.759072602213529e-13,4.954981742704885e-20,5.156274481312917e-07,2.7690791685796335e-07,2.1785846176337916e-09,6.7755295135771645e-19,2.867971989591314e-17,9.555389252338971e-17,1.0723742898889331e-29,1.6434979653718583e-23,6.186408989157576e-31,1.4019791943081926e-31,2.053990155152997e-35,1.2485751415899784e-47,3.783436802211382e-28,3.399406383284124e-42,6.40238641864093e-40,3.5329250731027178e-40,1.289915727102068e-41,2.6241264209257385e-65
2.0356516733726412e-13,0.0005542981333333334,0.2,0.0,0.0016302529725216953,0.19999992541068978,0.19999968724551015,0.19999999754338274,0.19999941795627396,7.322448873023415e-31,9.559358034922537e-26,1.561903810649336e-36,1.0363383316951483e-49,1.4917862057031706e-07,4.2450669663930375e-13,6.472973989473735e-20,5.820437259040698e-07,3.1275491439115116e-07,2.456192765729813e-09,9.766568083689043e-19,3.664634151603339e-17,1.2907452959348145e-16,1.7047642320494282e-29,2.6823284742499326e-23,1.1554007300095726e-30,2.316341759296494e-31,4.358408240858597e-35,4.218781673076826e-47,7.856837186747337e-28,9.141156133448113e-42,1.8119316825773787e-39,9.509962987348181e-40,3.870278401924955e-41,1.4623830415918013e-64
2.502439541105579e-13,0.0005542981333333334,0.2,0.0,0.00163001396729734,0.19999990832049439,0.19999961556040796,0.19999999699113877,0.19999928536888367,2.0668151669543792e-30,2.2910064881755613e-25,6.902476327791642e-36,7.158187989719218e-49,1.8335901146743437e-07,5.216277825870795e-13,1.0239271274236592e-19,7.146311161114219e-07,3.8444011359179736e-07,3.0083395915617683e-09,1.8155300665425067e-18,5.544832043519977e-17,2.1266039921608598e-16,3.679307146246382e-29,6.145210977647828e-23,3.317735012323302e-30,5.401708898358006e-31,1.5607026112363845e-34,3.885347183875514e-46,2.734712833676024e-27,5.128087811423915e-41,1.103122720806049e-38,5.332975378895295e-39,2.6730070558937645e-40,3.6829734749307836e-63
2.9692274088385167e-13,0.0005542981333333334,0.2,0.0,0.0016297753142728822,0.19999989123539105,0.19999954388702043,0.19999999644296282,0.19999915310772634,4.874033573095631e-30,4.708585698097801e-25,2.3241495600020442e-35,3.3639084862097075e-48,2.1752921816684118e-07,6.186314254602731e-13,1.505808255283033e-19,8.468922733602828e-07,4.561135980426337e-07,3.5564185168425106e-09,3.0347739684018777e-18,7.803983755177881e-17,3.184129414966386e-16,6.859032058441283e-29,1.219535615518842e-22,7.915659289215421e-30,1.0793380965848385e-30,4.4421309467844756e-34,2.169820843728218e-45,7.649015001939734e-27,2.0617975292444872e-40,4.684956441168279e-38,2.1399829822129412e-38,1.256034759935606e-39,3.8428883640990997e-62
3.4360152765714545e-13,0.0005542981333333334,0.2,0.0,0.0016295370126345916,0.19999987415538723,0.1999994722253318,0.19999999589882544,0.1999990211720185,1.012271545167455e-29,8.682858590397453e-25,6.497558461636228e-35,1.2427869748032114e-47,2.516892259326519e-07,7.155011893057788e-13,2.1023596033757723e-19,9.788279809932875e-07,5.27775383397513e-07,4.100459025846683e-09,4.7059287158353455e-18,1.0437871746750884e-16,4.462782382997348e-16,1.1564245061359725e-28,2.1870962163388934e-22,1.6586219855481613e-29,1.956763834900923e-30,1.078064779490723e-33,9.100039232413135e-45,1.8344818484845394e-26,6.661272005212747e-40,1.5791980890947576e-37,6.892196305789264e-38,4.6399487578388875e-39,2.7603755556947903e-61
3.902803144304392e-13,0.0005542981333333334,0.2,0.0,0.0016292990615708821,0.19999985708049034,0.19999940057532642,0.19999999535869742,0.1999988895609789,1.9134101556631803e-29,1.4773550720328157e-24,1.5893621745624767e-34,3.883344664419369e-47,2.858390200164328e-07,8.1222068526878e-13,2.8229626193007706e-19,1.1104390204739908e-06,5.994254852743417e-07,4.640490389751069e-09,6.900714933922386e-18,1.3442318289450918e-16,5.961282351178453e-16,1.8129271775515236e-28,3.6378729895769834e-22,3.1568246220994435e-29,3.222043010044619e-30,2.3316670938973885e-33,3.1767187365814887e-44,3.929942338444839e-26,1.8504702096350815e-39,4.530711587943539e-37,1.9063675940013625e-37,1.4496927323831183e-38,1.5856151391917392e-60
4.36959101203733e-13,0.0005542981333333334,0.2,0.0,0.0016290614602723012,0.19999984001070764,0.19999932893698877,0.19999999482254963,0.1999987582738277,3.3635604946621834e-29,2.3624532057970772e-24,3.511881120770774e-34,1.0683467642721063e-46,3.1997858565720036e-07,9.08773577265404e-13,3.676961518050072e-19,1.2417261713921225e-06,6.710639192551958e-07,5.1765416682296554e-09,9.6910299601093e-18,1.6813185410797218e-16,7.678096701350406e-16,2.690046226676938e-28,5.709080794724975e-22,5.579106292479047e-29,5.276273367629531e-30,4.613071821300428e-33,9.677797734369092e-44,7.720655977234677e-26,4.589526392709649e-39,1.1505695790878102e-36,4.70231977430684e-37,3.987762260899355e-38,7.577766065101835e-60
4.836378879770268e-13,0.0005542981333333334,0.2,0.0,0.0016288242079315217,0.19999982294604662,0.19999925731030319,0.19999999429035328,0.1999986273097873,5.581190897129824e-29,3.5962422053243246e-24,7.158612550598907e-34,2.6555745255936036e-46,3.5410790808149475e-07,1.005143587458995e-12,4.673663411755245e-19,1.3726902114683467e-06,7.426907008864228e-07,5.708641711001144e-09,1.3148944235430897e-17,2.0546374535026154e-16,9.611449218356854e-16,3.8235623671352912e-28,8.554185137561278e-22,9.296215403640676e-29,6.680866335353619e-30,8.537964608315701e-33,2.645264751853929e-43,1.4159718613421302e-25,1.0407707343873717e-38,2.652547595853395e-36,1.0593159111503158e-36,9.910959289276468e-38,3.108635057343651e-59
